STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10N,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y
370,20230212,8,150,10,10,10,62,,46,0,4,0,0,10393,67,8,89,,5,0,0,0,0,0
370,20230212,9,0,10,0,20,73,,46,0,13,0,0,10396,66,8,82,,5,0,0,0,0,0
370,20230212,10,330,10,10,20,79,,41,0,22,0,0,10397,69,8,76,,5,0,0,0,0,0
370,20230212,11,330,10,10,20,85,,39,0,28,0,0,10398,67,8,72,,5,0,0,0,0,0
370,20230212,12,0,10,0,10,88,52,39,0,33,0,0,10394,66,8,70,,5,0,0,0,0,0
370,20230212,13,330,10,10,20,88,,39,0,29,0,0,10389,65,8,71,,5,0,0,0,0,0
370,20230212,14,360,10,10,20,89,,40,0,26,0,0,10385,65,8,71,,5,0,0,0,0,0
370,20230212,15,30,20,20,30,87,,41,0,20,0,0,10382,64,8,72,,5,0,0,0,0,0
370,20230212,16,70,20,20,30,86,,40,0,11,0,0,10380,63,8,73,,5,0,0,0,0,0
370,20230212,17,50,20,20,30,81,,43,0,2,0,0,10380,62,8,77,,5,0,0,0,0,0
370,20230212,18,50,20,20,30,78,72,44,0,0,0,0,10381,61,8,79,,5,0,0,0,0,0
370,20230212,19,40,20,30,40,78,,45,0,0,0,0,10380,59,8,79,4,7,0,0,0,0,0
370,20230212,20,50,20,20,30,76,,46,0,0,0,0,10380,58,8,81,10,7,0,0,0,0,0
370,20230212,21,60,20,20,40,75,,45,0,0,0,0,10379,58,8,81,10,7,0,0,0,0,0
370,20230212,22,60,20,20,30,71,,44,0,0,0,0,10377,57,8,82,10,7,0,0,0,0,0
370,20230212,23,60,20,20,30,69,,44,0,0,0,0,10376,57,8,83,10,7,0,0,0,0,0
370,20230212,24,40,20,20,40,51,42,36,0,0,0,0,10373,50,7,90,10,7,0,0,0,0,0
370,20230213,1,50,20,20,30,49,,35,0,0,0,0,10370,50,4,90,10,7,0,0,0,0,0
370,20230213,2,60,20,20,30,38,,31,0,0,0,0,10368,41,1,95,10,7,0,0,0,0,0
370,20230213,3,80,20,10,30,26,,24,0,0,0,0,10367,7,0,98,34,7,1,0,0,0,0
370,20230213,4,0,10,0,20,2,,2,0,0,0,0,10368,8,0,99,32,7,1,0,0,0,0
370,20230213,5,100,10,10,20,4,,3,0,0,0,0,10366,1,0,99,34,7,1,0,0,0,1
370,20230213,6,140,10,10,20,1,-36,0,0,0,0,0,10366,1,3,99,33,7,1,0,0,0,1
370,20230213,7,210,10,10,10,-11,,-11,0,0,0,0,10368,0,9,99,35,7,1,0,0,0,1
370,20230213,8,150,10,10,10,9,,9,0,11,0,0,10369,1,9,99,32,7,1,0,0,0,1
370,20230213,9,120,10,10,10,33,,32,0,42,0,0,10373,3,9,99,32,7,1,0,0,0,0
370,20230213,10,140,10,10,20,70,,50,10,102,0,0,10373,59,0,87,20,7,1,0,0,0,0
370,20230213,11,990,10,10,10,94,,53,10,134,0,0,10372,62,0,75,,5,0,0,0,0,0
370,20230213,12,110,20,20,30,106,-39,47,10,149,0,0,10366,69,0,66,2,7,0,0,0,0,0
370,20230213,13,90,20,20,40,115,,48,10,147,0,0,10360,73,0,63,,5,0,0,0,0,0
370,20230213,14,110,20,20,50,124,,50,10,129,0,0,10355,71,0,60,,5,0,0,0,0,0
370,20230213,15,990,20,10,40,129,,51,10,94,0,0,10352,81,0,58,,5,0,0,0,0,0
370,20230213,16,120,20,20,30,121,,46,10,49,0,0,10349,80,0,60,,5,0,0,0,0,0
370,20230213,17,120,20,20,30,103,,43,2,9,0,0,10349,80,0,66,,5,0,0,0,0,0
370,20230213,18,130,20,20,30,76,11,40,0,0,0,0,10351,70,0,77,,5,0,0,0,0,0
370,20230213,19,130,20,20,20,60,,39,0,0,0,0,10350,65,0,86,,5,0,0,0,0,0
370,20230213,20,200,10,10,20,30,,19,0,0,0,0,10350,61,0,92,,5,0,0,0,0,0
370,20230213,21,140,10,10,10,23,,19,0,0,0,0,10350,60,0,97,,5,0,0,0,0,0
370,20230213,22,0,10,0,20,12,,8,0,0,0,0,10350,50,0,97,10,7,0,0,0,0,0
370,20230213,23,0,0,0,10,7,,5,0,0,0,0,10348,38,0,98,10,7,0,0,0,0,0
370,20230213,24,0,0,0,10,4,-30,2,0,0,0,0,10347,4,0,98,34,7,1,0,0,0,0
370,20230214,1,140,10,10,10,3,,1,0,0,0,0,10344,1,0,98,34,7,1,0,0,0,1
370,20230214,2,150,10,10,20,3,,3,0,0,0,0,10346,4,0,99,32,7,1,0,0,0,1
370,20230214,3,160,10,10,20,11,,10,0,0,0,0,10342,5,0,99,32,7,1,0,0,0,1
370,20230214,4,140,10,20,20,-3,,-6,0,0,0,0,10344,44,0,98,20,7,1,0,0,0,0
370,20230214,5,130,10,10,20,4,,1,0,0,0,0,10343,47,0,98,10,7,0,0,0,0,0
370,20230214,6,160,10,10,20,-4,-45,-7,0,0,0,0,10339,6,0,98,35,7,1,0,0,0,1
370,20230214,7,150,10,10,20,-4,,-7,0,0,0,0,10342,13,0,98,20,7,1,0,0,0,1
370,20230214,8,130,10,20,20,13,,10,6,15,0,0,10343,56,0,98,10,7,0,0,0,0,0
370,20230214,9,150,10,20,30,52,,35,10,67,0,0,10342,59,0,88,10,7,0,0,0,0,0
370,20230214,10,150,20,20,40,77,,39,10,105,0,0,10340,65,0,77,,5,0,0,0,0,0
370,20230214,11,150,20,20,40,100,,40,10,137,0,0,10336,65,0,66,,5,0,0,0,0,0
370,20230214,12,150,20,30,40,115,-50,38,10,151,0,0,10329,64,0,59,,5,0,0,0,0,0
370,20230214,13,990,20,10,40,128,,41,10,148,0,0,10321,65,0,55,,5,0,0,0,0,0
370,20230214,14,150,20,20,40,135,,40,10,129,0,0,10314,64,0,52,,5,0,0,0,0,0
370,20230214,15,990,10,10,40,140,,32,10,94,0,0,10311,66,0,48,,5,0,0,0,0,0
370,20230214,16,0,10,0,20,132,,38,10,48,0,0,10309,65,0,52,,5,0,0,0,0,0
370,20230214,17,0,0,0,10,89,,33,2,7,0,0,10309,63,0,67,,5,0,0,0,0,0
370,20230214,18,990,10,10,30,63,5,24,0,0,0,0,10311,61,0,76,,5,0,0,0,0,0
370,20230214,19,130,10,10,20,34,,17,0,0,0,0,10308,59,0,88,10,7,0,0,0,0,0
370,20230214,20,140,10,10,20,27,,13,0,0,0,0,10305,57,0,90,10,7,0,0,0,0,0
370,20230214,21,0,0,0,10,15,,2,0,0,0,0,10299,56,0,91,10,7,0,0,0,0,0
370,20230214,22,120,0,10,10,12,,7,0,0,0,0,10294,37,0,96,10,7,0,0,0,0,0
370,20230214,23,140,10,10,20,11,,4,0,0,0,0,10293,19,0,95,10,7,0,0,0,0,0
370,20230214,24,120,10,10,20,5,-36,-2,0,0,0,0,10292,50,0,94,10,7,0,0,0,0,0
370,20240101,1,210,110,90,220,63,,42,0,0,6,6,9989,70,8,85,23,7,0,1,0,0,0
370,20240101,2,200,90,80,140,67,,49,0,0,2,1,9991,68,8,88,23,7,0,1,0,0,0
370,20240101,3,210,90,100,140,72,,48,0,0,5,2,9994,67,8,85,81,7,0,1,0,0,0
370,20240101,4,210,100,100,160,71,,46,0,0,3,1,9998,70,8,84,51,7,0,1,0,0,0
370,20240101,5,210,90,100,160,69,,42,0,0,0,-1,10000,70,8,82,23,7,0,1,0,0,0
370,20240101,6,210,100,90,150,67,58,45,0,0,0,-1,10007,67,8,86,51,7,0,1,0,0,0
370,20240101,7,210,90,80,140,68,,45,0,0,0,-1,10015,70,8,85,81,7,0,1,0,0,0
370,20240101,8,210,90,90,130,65,,45,0,0,2,1,10022,70,8,86,51,7,0,1,0,0,0
370,20240101,9,220,90,90,130,71,,49,3,11,2,1,10032,70,7,85,81,7,0,1,0,0,0
370,20240101,10,220,80,80,130,76,,53,5,39,3,4,10040,70,8,85,23,7,0,1,0,0,0
370,20240101,11,230,80,80,130,77,,55,0,26,1,1,10045,63,7,86,81,7,0,1,0,0,0
370,20240101,12,230,90,80,140,90,58,55,2,51,0,-1,10050,69,8,79,23,7,0,1,0,0,0
370,20240101,13,220,80,80,140,86,,51,2,42,0,0,10051,67,7,79,,5,0,0,0,0,0
370,20240101,14,230,80,80,120,84,,45,3,33,0,0,10055,67,4,76,,5,0,0,0,0,0
370,20240101,15,220,90,80,140,72,,44,2,15,0,0,10061,69,2,82,,5,0,0,0,0,0
370,20240101,16,220,70,70,110,69,,42,0,2,0,0,10065,70,8,83,,5,0,0,0,0,0
370,20240101,17,210,70,60,100,66,,41,0,0,0,0,10066,70,8,84,,5,0,0,0,0,0
370,20240101,18,210,50,50,90,67,57,38,0,0,0,0,10068,70,8,81,,5,0,0,0,0,0
370,20240101,19,200,50,50,80,73,,33,0,0,0,0,10063,75,8,75,,5,0,0,0,0,0
370,20240101,20,190,60,50,100,73,,40,0,0,0,0,10057,75,8,79,,5,0,0,0,0,0
370,20240101,21,170,40,40,80,65,,50,0,0,1,2,10048,69,8,89,23,7,0,1,0,0,0
370,20240101,22,170,40,40,60,67,,50,0,0,0,-1,10038,66,8,89,51,7,0,1,0,0,0
370,20240101,23,160,40,40,70,69,,56,0,0,10,3,10022,63,8,91,51,7,0,1,0,0,0
370,20240101,24,170,50,60,90,75,56,61,0,0,10,6,10005,65,8,91,82,7,0,1,0,0,0
370,20240102,1,160,60,60,100,77,,64,0,0,10,23,9980,60,8,91,61,7,0,1,0,0,0
370,20240102,2,170,70,70,140,79,,65,0,0,10,20,9959,65,8,90,61,7,0,1,0,0,0
370,20240102,3,170,70,70,130,80,,70,0,0,10,24,9939,59,8,93,62,7,0,1,0,0,0
370,20240102,4,190,70,70,100,86,,78,0,0,10,14,9924,36,8,95,52,7,0,1,0,0,0
370,20240102,5,200,70,80,120,97,,90,0,0,10,7,9919,30,8,95,52,7,0,1,0,0,0
370,20240102,6,220,90,90,140,108,71,101,0,0,5,2,9922,31,8,95,22,7,0,1,0,0,0
370,20240102,7,230,80,80,130,113,,104,0,0,3,2,9929,65,8,93,23,7,0,1,0,0,0
370,20240102,8,230,70,70,110,115,,103,0,0,0,0,9936,65,8,92,,5,0,0,0,0,0
370,20240102,9,210,70,70,110,115,,107,0,5,1,1,9937,58,8,94,81,7,0,1,0,0,0
370,20240102,10,210,60,60,100,118,,107,0,11,8,5,9931,65,8,93,23,7,0,1,0,0,0
370,20240102,11,200,70,80,110,116,,103,0,13,5,3,9926,61,8,91,81,7,0,1,0,0,0
370,20240102,12,190,60,50,110,107,105,97,0,9,10,14,9914,57,8,93,58,7,0,1,0,0,0
370,20240102,13,180,60,60,110,104,,96,0,8,10,24,9896,58,8,94,62,7,0,1,0,0,0
370,20240102,14,200,70,70,110,111,,100,0,11,10,12,9882,65,8,92,61,7,0,1,0,0,0
370,20240102,15,190,70,80,120,113,,101,0,5,7,5,9870,60,8,92,61,7,0,1,0,0,0
370,20240102,16,190,70,80,130,111,,100,0,0,10,29,9855,50,8,93,62,7,0,1,0,0,0
370,20240102,17,200,80,80,120,112,,102,0,0,10,14,9846,57,8,93,61,7,0,1,0,0,0
370,20240102,18,210,100,100,160,121,102,101,0,0,5,2,9842,70,8,87,23,7,0,1,0,0,0
370,20240102,19,230,120,130,210,123,,76,0,0,1,1,9845,75,7,72,23,7,0,1,0,0,0
370,20240102,20,230,130,140,210,122,,70,0,0,0,0,9851,75,8,70,,5,0,0,0,0,0
370,20240102,21,230,140,130,220,118,,69,0,0,0,0,9856,74,8,71,2,7,0,0,0,0,0
370,20240102,22,230,140,130,220,118,,62,0,0,0,-1,9861,72,7,68,23,7,0,1,0,0,0
370,20240102,23,240,120,120,200,117,,56,0,0,0,0,9872,74,8,66,,5,0,0,0,0,0
370,20240102,24,240,120,120,210,116,106,52,0,0,0,0,9879,80,8,64,2,7,0,0,0,0,0
370,20240103,1,230,110,90,190,107,,69,0,0,0,0,9889,67,8,76,,5,0,0,0,0,0
370,20240103,2,230,100,110,160,108,,73,0,0,0,-1,9892,66,8,79,23,7,0,1,0,0,0
370,20240103,3,230,90,90,150,103,,74,0,0,0,-1,9898,65,7,82,81,7,0,1,0,0,0
370,20240103,4,220,90,90,130,101,,75,0,0,7,3,9899,65,8,83,51,7,0,1,0,0,0
370,20240103,5,230,100,90,150,99,,70,0,0,2,1,9901,67,8,82,81,7,0,1,0,0,0
370,20240103,6,220,100,90,140,92,89,78,0,0,9,12,9903,60,8,90,61,7,0,1,0,0,0
370,20240103,7,240,70,80,130,87,,75,0,0,10,37,9906,50,8,92,62,7,0,1,0,0,0
370,20240103,8,230,70,80,120,85,,71,0,1,8,16,9911,65,8,91,51,7,0,1,0,0,0
370,20240103,9,230,80,90,130,96,,72,0,5,0,-1,9914,70,8,85,22,7,0,1,0,0,0
370,20240103,10,230,90,90,140,104,,73,7,37,0,0,9917,69,8,81,,5,0,0,0,0,0
370,20240103,11,220,100,100,150,104,,72,2,43,0,0,9920,68,8,80,,5,0,0,0,0,0
370,20240103,12,240,90,80,140,90,79,70,0,12,7,12,9921,61,8,87,81,7,0,1,0,0,0
370,20240103,13,220,70,50,120,85,,66,2,30,3,5,9914,70,7,87,23,7,0,1,0,0,0
370,20240103,14,230,70,80,120,102,,74,8,44,0,0,9907,70,7,82,,5,0,0,0,0,0
370,20240103,15,220,70,70,110,100,,72,3,15,0,0,9905,70,7,83,2,7,0,0,0,0,0
370,20240103,16,240,80,90,140,93,,71,0,3,1,5,9907,63,8,86,81,7,0,1,0,0,0
370,20240103,17,230,70,60,120,85,,68,0,0,5,13,9905,66,7,89,81,7,0,1,0,0,0
370,20240103,18,230,70,70,100,87,76,66,0,0,1,12,9907,70,7,86,23,7,0,1,0,0,0
370,20240103,19,220,70,70,110,90,,73,0,0,0,-1,9912,64,8,89,81,7,0,1,0,0,0
370,20240103,20,240,70,80,130,86,,71,0,0,10,43,9919,69,8,89,61,7,0,1,0,0,0
370,20240103,21,250,70,70,120,81,,67,0,0,10,35,9928,56,8,90,63,7,0,1,0,1,0
370,20240103,22,260,50,30,100,75,,66,0,0,9,32,9935,62,8,94,61,7,0,1,0,0,0
370,20240103,23,250,50,50,80,82,,70,0,0,7,2,9944,65,8,92,23,7,0,1,0,0,0
370,20240103,24,250,50,60,90,85,72,73,0,0,0,0,9953,65,8,91,2,7,0,0,0,0,0
370,20240104,1,270,60,50,110,85,,70,0,0,2,1,9968,70,8,90,23,7,0,1,0,0,0
370,20240104,2,260,50,40,80,84,,68,0,0,0,0,9979,70,8,89,,5,0,0,0,0,0
370,20240104,3,270,50,60,120,80,,59,0,0,2,8,9986,67,8,86,81,7,0,1,0,0,0
370,20240104,4,230,40,40,90,77,,67,0,0,0,-1,9993,65,7,93,23,7,0,1,0,0,0
370,20240104,5,230,40,40,80,81,,73,0,0,5,4,10001,61,8,94,51,7,0,1,0,0,0
370,20240104,6,230,50,50,80,76,69,65,0,0,0,-1,10008,65,7,92,23,7,0,1,0,0,0
370,20240104,7,230,40,40,70,76,,65,0,0,2,1,10016,65,7,92,23,7,0,1,0,0,0
370,20240104,8,230,50,50,90,75,,65,0,0,0,0,10024,65,6,93,,5,0,0,0,0,0
370,20240104,9,230,60,60,90,77,,64,0,5,7,8,10029,62,8,91,81,7,0,1,0,0,0
370,20240104,10,240,50,50,90,77,,64,0,8,9,9,10037,65,8,91,61,7,0,1,0,0,0
370,20240104,11,230,40,40,70,76,,63,0,13,1,1,10041,64,8,91,81,7,0,1,0,0,0
370,20240104,12,230,40,40,60,85,67,76,0,24,6,11,10041,57,8,93,58,7,0,1,0,0,0
370,20240104,13,230,50,60,80,88,,72,0,27,0,-1,10042,62,8,89,23,7,0,1,0,0,0
370,20240104,14,240,50,50,80,89,,60,8,46,0,0,10041,67,8,82,,5,0,0,0,0,0
370,20240104,15,220,40,30,70,84,,61,10,28,0,0,10043,68,8,85,2,7,0,0,0,0,0
370,20240104,16,190,40,30,60,69,,49,0,6,0,0,10044,68,8,86,,5,0,0,0,0,0
370,20240104,17,160,20,30,40,74,,53,0,0,0,0,10043,69,8,86,,5,0,0,0,0,0
370,20240104,18,150,30,30,40,73,55,53,0,0,0,0,10037,68,8,87,2,7,0,0,0,0,0
370,20240104,19,150,20,20,40,74,,56,0,0,0,-1,10036,68,8,87,22,7,0,1,0,0,0
370,20240104,20,140,20,20,40,74,,58,0,0,0,-1,10029,70,8,89,81,7,0,1,0,0,0
370,20240104,21,130,30,30,50,76,,58,0,0,0,-1,10020,67,7,88,81,7,0,1,0,0,0
370,20240104,22,150,40,40,60,77,,65,0,0,10,7,10010,61,8,92,57,7,0,1,0,0,0
370,20240104,23,140,40,30,70,77,,70,0,0,6,10,10001,65,8,95,23,7,0,1,0,0,0
370,20240104,24,160,30,30,60,83,65,73,0,0,0,0,9992,65,8,93,2,7,0,0,0,0,0
370,20240105,1,140,40,30,60,88,,75,0,0,0,0,9985,65,8,91,,5,0,0,0,0,0
370,20240105,2,140,30,30,60,84,,71,0,0,0,0,9978,65,8,91,,5,0,0,0,0,0
370,20240105,3,160,40,50,60,86,,65,0,0,0,0,9968,70,8,86,,5,0,0,0,0,0
370,20240105,4,160,40,40,70,86,,59,0,0,0,0,9960,70,8,83,,5,0,0,0,0,0
370,20240105,5,170,50,50,80,85,,55,0,0,0,0,9951,70,8,81,,5,0,0,0,0,0
370,20240105,6,200,70,90,140,90,72,30,0,0,0,0,9950,80,7,66,,5,0,0,0,0,0
370,20240105,7,200,80,80,150,85,,28,0,0,0,-1,9950,80,8,66,23,7,0,1,0,0,0
370,20240105,8,200,90,90,160,73,,40,0,0,3,1,9953,57,8,79,52,7,0,1,0,0,0
370,20240105,9,220,90,90,140,62,,47,2,8,10,7,9958,61,8,90,82,7,0,1,0,0,0
370,20240105,10,200,90,90,140,63,,44,0,6,6,4,9961,68,8,87,51,7,0,1,0,0,0
370,20240105,11,210,90,90,160,67,,42,0,23,0,-1,9962,70,8,83,23,7,0,1,0,0,0
370,20240105,12,210,100,100,140,69,57,45,0,17,0,-1,9961,70,8,85,22,7,0,1,0,0,0
370,20240105,13,220,100,100,160,67,,53,0,18,8,4,9960,59,8,90,81,7,0,1,0,0,0
370,20240105,14,220,100,90,150,67,,51,0,9,8,2,9967,65,8,90,51,7,0,1,0,0,0
370,20240105,15,220,80,80,130,65,,52,0,3,2,1,9974,65,8,91,22,7,0,1,0,0,0
370,20240105,16,230,80,80,110,66,,52,0,1,0,-1,9983,65,8,91,51,7,0,1,0,0,0
370,20240105,17,230,60,60,100,66,,53,0,0,0,-1,9991,65,8,91,23,7,0,1,0,0,0
370,20240105,18,230,50,50,80,66,63,55,0,0,0,0,9998,65,8,92,2,7,0,0,0,0,0
370,20240105,19,230,50,50,80,67,,58,0,0,0,0,10003,63,8,94,,5,0,0,0,0,0
370,20240105,20,220,40,30,70,69,,62,0,0,0,0,10013,56,8,95,10,7,0,0,0,0,0
370,20240105,21,210,40,30,50,68,,63,0,0,0,-1,10019,42,8,96,52,7,0,1,0,0,0
370,20240105,22,250,30,20,40,67,,64,0,0,0,-1,10022,48,8,97,22,7,0,1,0,0,0
370,20240105,23,280,20,20,40,71,,66,0,0,0,-1,10029,39,8,96,23,7,0,1,0,0,0
370,20240105,24,310,30,40,60,68,63,58,0,0,0,-1,10034,57,8,92,57,7,0,1,0,0,0
370,20240106,1,320,30,40,60,60,,46,0,0,0,-1,10038,62,8,90,23,7,0,1,0,0,0
370,20240106,2,310,30,20,60,55,,43,0,0,0,0,10045,59,8,92,10,7,0,0,0,0,0
370,20240106,3,350,30,30,60,52,,31,0,0,0,0,10055,70,8,86,2,7,0,0,0,0,0
370,20240106,4,310,30,30,50,46,,27,0,0,0,0,10062,70,8,87,,5,0,0,0,0,0
370,20240106,5,340,40,40,70,43,,24,0,0,0,0,10068,70,8,87,,5,0,0,0,0,0
370,20240106,6,340,30,30,60,42,41,21,0,0,0,0,10075,70,8,85,2,7,0,0,0,0,0
370,20240106,7,340,40,40,70,41,,19,0,0,0,0,10084,70,8,85,,5,0,0,0,0,0
370,20240106,8,340,30,40,60,39,,19,0,1,0,0,10092,70,8,86,,5,0,0,0,0,0
370,20240106,9,330,30,30,50,38,,26,0,5,0,0,10102,59,8,91,10,7,0,0,0,0,0
370,20240106,10,340,40,50,90,37,,19,0,10,0,0,10111,64,8,88,,5,0,0,0,0,0
370,20240106,11,350,40,40,80,37,,18,0,18,0,0,10116,70,8,87,,5,0,0,0,0,0
370,20240106,12,340,40,40,80,39,36,14,0,20,0,0,10118,70,8,83,,5,0,0,0,0,0
370,20240106,13,350,40,50,80,36,,16,0,21,0,0,10119,64,8,86,,5,0,0,0,0,0
370,20240106,14,340,50,40,80,37,,7,0,12,0,0,10124,75,8,80,,5,0,0,0,0,0
370,20240106,15,350,40,40,70,33,,18,0,4,0,0,10130,65,8,89,,5,0,0,0,0,0
370,20240106,16,350,50,50,80,32,,14,0,1,0,0,10139,61,8,88,,5,0,0,0,0,0
370,20240106,17,350,40,30,80,32,,13,0,0,0,0,10142,69,8,87,,5,0,0,0,0,0
370,20240106,18,360,40,40,70,33,30,8,0,0,0,0,10147,70,8,83,,5,0,0,0,0,0
370,20240106,19,360,40,50,70,32,,4,0,0,0,0,10151,70,8,81,,5,0,0,0,0,0
370,20240106,20,350,40,40,70,27,,-3,0,0,0,0,10156,75,8,80,,5,0,0,0,0,0
370,20240106,21,350,40,40,60,23,,0,0,0,0,0,10160,70,8,84,,5,0,0,0,0,0
370,20240106,22,350,40,40,60,21,,-2,0,0,0,0,10162,64,8,84,,5,0,0,0,0,0
370,20240106,23,360,40,40,60,17,,2,0,0,0,-1,10167,59,8,89,51,7,0,1,0,0,0
370,20240106,24,30,40,40,60,14,14,-4,0,0,0,-1,10172,62,8,88,23,7,0,1,0,0,0
370,20240107,1,360,40,30,60,13,,-4,0,0,0,0,10176,60,8,88,,5,0,0,0,0,0
370,20240107,2,20,40,50,70,12,,-4,0,0,0,0,10181,60,8,88,,5,0,0,0,0,0
370,20240107,3,30,50,50,70,11,,1,0,0,0,0,10185,50,8,92,10,7,0,0,0,0,0
370,20240107,4,20,50,50,70,13,,2,0,0,0,0,10189,50,8,92,10,7,0,0,0,0,0
370,20240107,5,30,50,60,90,12,,-2,0,0,0,0,10195,56,8,90,10,7,0,0,0,0,0
370,20240107,6,20,60,60,90,10,10,-10,0,0,0,-1,10201,63,8,86,81,7,0,1,0,0,0
370,20240107,7,30,60,60,100,9,,-15,0,0,0,-1,10210,70,8,83,23,7,0,1,0,0,0
370,20240107,8,30,60,70,100,6,,-17,0,0,0,0,10220,69,8,84,,5,0,0,0,0,0
370,20240107,9,40,70,60,110,5,,-20,0,3,0,0,10227,69,8,82,2,7,0,0,0,0,0
370,20240107,10,40,60,70,100,5,,-23,0,6,0,0,10235,70,8,81,,5,0,0,0,0,0
370,20240107,11,40,60,60,100,3,,-22,0,10,0,-1,10238,62,8,82,81,7,0,1,0,0,0
370,20240107,12,40,70,80,110,4,3,-28,0,19,0,-1,10239,75,8,79,23,7,0,1,1,0,0
370,20240107,13,40,70,70,120,6,,-33,0,24,0,0,10243,75,8,74,,5,0,0,0,0,0
370,20240107,14,40,70,70,110,3,,-46,0,22,0,0,10251,75,7,70,,5,0,0,0,0,0
370,20240107,15,50,70,80,110,2,,-53,5,21,0,0,10259,80,7,66,,5,0,0,0,0,0
370,20240107,16,50,70,60,120,-3,,-57,2,4,0,0,10268,80,7,66,,5,0,0,0,0,0
370,20240107,17,50,50,50,90,-8,,-57,0,0,0,0,10276,80,1,69,,5,0,0,0,0,0
370,20240107,18,40,40,40,70,-12,-22,-55,0,0,0,0,10281,75,1,72,,5,0,0,0,0,0
370,20240107,19,30,40,40,60,-24,,-53,0,0,0,0,10287,75,0,80,,5,0,0,0,0,0
370,20240107,20,30,50,50,70,-20,,-48,0,0,0,0,10291,70,0,81,,5,0,0,0,0,0
370,20240107,21,20,40,40,70,-28,,-48,0,0,0,0,10294,70,0,86,,5,0,0,0,0,0
370,20240107,22,10,40,40,50,-29,,-46,0,0,0,0,10295,70,0,88,,5,0,0,0,0,0
370,20240107,23,40,50,70,100,-17,,-51,0,0,0,0,10298,75,8,77,,5,0,0,0,0,0
370,20240107,24,40,70,70,110,-21,-40,-66,0,0,0,0,10302,75,8,71,,5,0,0,0,0,0
370,20240108,1,40,70,60,100,-22,,-65,0,0,0,0,10302,75,8,72,,5,0,0,0,0,0
370,20240108,2,40,60,50,100,-22,,-71,0,0,0,0,10303,80,8,69,,5,0,0,0,0,0
370,20240108,3,40,60,70,100,-26,,-71,0,0,0,0,10307,75,5,71,,5,0,0,0,0,0
370,20240108,4,40,50,50,90,-28,,-65,0,0,0,0,10307,75,8,75,,5,0,0,0,0,0
370,20240108,5,20,50,50,80,-27,,-61,0,0,0,-1,10307,75,8,77,85,7,0,0,1,0,0
370,20240108,6,40,50,50,80,-24,-42,-56,0,0,0,-1,10306,75,8,78,85,7,0,0,1,0,0
370,20240108,7,40,60,60,90,-20,,-53,0,0,0,-1,10306,75,8,78,24,7,0,0,1,0,0
370,20240108,8,40,60,60,90,-16,,-50,0,0,0,-1,10310,75,8,77,77,7,0,0,1,0,0
370,20240108,9,40,60,70,100,-14,,-50,0,6,0,-1,10312,66,8,76,85,7,0,0,1,0,0
370,20240108,10,40,70,80,110,-20,,-41,0,12,0,-1,10316,26,8,85,71,7,0,0,1,0,0
370,20240108,11,50,70,70,100,-11,,-54,0,37,0,-1,10311,75,7,72,24,7,0,0,1,0,0
370,20240108,12,50,70,80,110,-8,-25,-69,2,56,0,0,10309,81,7,63,2,7,0,0,0,0,0
370,20240108,13,60,70,80,130,-3,,-92,7,64,0,0,10305,83,5,51,,5,0,0,0,0,0
370,20240108,14,60,80,90,130,-11,,-118,10,64,0,0,10307,83,8,44,,5,0,0,0,0,0
370,20240108,15,60,80,80,130,-14,,-117,10,24,0,0,10309,83,8,45,,5,0,0,0,0,0
370,20240108,16,60,70,80,130,-17,,-118,2,4,0,0,10312,83,8,46,,5,0,0,0,0,0
370,20240108,17,60,80,70,130,-20,,-114,0,0,0,0,10317,83,5,48,,5,0,0,0,0,0
370,20240108,18,60,70,70,120,-22,-30,-116,0,0,0,0,10321,83,1,48,,5,0,0,0,0,0
370,20240108,19,60,70,60,110,-26,,-115,0,0,0,0,10325,83,0,50,,5,0,0,0,0,0
370,20240108,20,60,60,60,110,-27,,-117,0,0,0,0,10326,83,0,50,,5,0,0,0,0,0
370,20240108,21,70,60,60,100,-30,,-116,0,0,0,0,10326,83,0,51,,5,0,0,0,0,0
370,20240108,22,60,60,60,100,-32,,-116,0,0,0,0,10328,83,0,52,,5,0,0,0,0,0
370,20240108,23,60,60,60,100,-35,,-114,0,0,0,0,10329,83,0,54,,5,0,0,0,0,0
370,20240108,24,60,60,60,100,-37,-45,-113,0,0,0,0,10331,83,0,55,,5,0,0,0,0,0
370,20240109,1,60,60,50,110,-40,,-108,0,0,0,0,10330,83,0,59,,5,0,0,0,0,0
370,20240109,2,60,60,50,100,-44,,-108,0,0,0,0,10331,83,0,61,,5,0,0,0,0,0
370,20240109,3,60,50,50,90,-46,,-109,0,0,0,0,10328,83,0,61,,5,0,0,0,0,0
370,20240109,4,60,50,50,90,-48,,-108,0,0,0,0,10327,83,0,63,,5,0,0,0,0,0
370,20240109,5,60,50,50,90,-50,,-105,0,0,0,0,10327,80,0,65,,5,0,0,0,0,0
370,20240109,6,60,50,40,80,-53,-62,-106,0,0,0,0,10327,80,0,66,,5,0,0,0,0,0
370,20240109,7,60,50,50,80,-55,,-106,0,0,0,0,10330,80,0,67,,5,0,0,0,0,0
370,20240109,8,60,50,60,80,-53,,-105,0,1,0,0,10334,80,0,66,,5,0,0,0,0,0
370,20240109,9,60,60,60,100,-48,,-104,8,23,0,0,10335,82,0,64,,5,0,0,0,0,0
