validto,capacity_0_x,volume_0_x,capacity_1_x,production_wind_x,capacity_2_x,production_solar_x,capacity_4_x,production_heatpump_x,capacity_8_x,production_cofiring_x,capacity_9_x,production_geothermal_x,capacity_10_x,production_other_x,capacity_11_x,production_waste_x,capacity_12_x,production_biooil_x,capacity_13_x,production_biomass_x,capacity_14_x,production_wood_x,capacity_18_x,production_fossilgaspower_x,capacity_19_x,production_fossilhardcoal_x,capacity_0_y,volume_0_y,capacity_1_y,production_wind_y,capacity_2_y,production_solar_y,capacity_3,production_biogas,capacity_4_y,production_heatpump_y,capacity_8_y,production_cofiring_y,capacity_9_y,production_geothermal_y,capacity_10_y,production_other_y,capacity_11_y,production_waste_y,capacity_12_y,production_biooil_y,capacity_13_y,production_biomass_y,capacity_14_y,production_wood_y,capacity_17,production_windoffshore,capacity_18_y,production_fossilgaspower_y,capacity_19_y,production_fossilhardcoal_y,capacity_20,production_nuclear,capacity_21,production_wastepower,capacity_22,production_windoffshoreB,capacity_24,production_biomethane,capacity_25,production_biomasspower,capacity_26,production_otherpower,capacity_27,production_electricitymix,capacity_28,production_electricitymix.1,capacity_35,production_CHP_total,capacity_50,production_solarthermal,capacity_51,production_industrialconsumersgascombination
2025-03-06 19:00:00+00:00,6450871,6450871,297045,297045,0,0,954859,954859,582389,582389,242428,242428,10002,10002,577045,577045,841998,841998,,,610091,610091,5915500,5915500,3006867,3006867,6450871,6450871,297045,297045,0,0,405774,405774,954859,954859,582389,582389,242428,242428,10002,10002,577045,577045,841998,841998,592990,592990,610091,610091,2148993,2148993,5915500,5915500,3006867,3006867,485750,485750,365000,365000,1336250,1336250,380487,380487,919633,919633,221000,221000,14810286,14810286,12923313,12923313,2263241,2263241,0,0,1336250,1336250
2025-03-06 20:00:00+00:00,6662728,6662728,339855,339855,0,0,881043,881043,582377,582377,242124,242124,10002,10002,576573,576573,841998,841998,,,647724,647724,5408250,5408250,3005909,3005909,6662728,6662728,339855,339855,0,0,405776,405776,881043,881043,582377,582377,242124,242124,10002,10002,576573,576573,841998,841998,592507,592507,647724,647724,1870404,1870404,5408250,5408250,3005909,3005909,486000,486000,365000,365000,1542750,1542750,387411,387411,919341,919341,221000,221000,14426487,14426487,12992450,12992450,2138383,2138383,0,0,1542749,1542749
2025-03-06 21:00:00+00:00,6773853,6773853,267307,267307,0,0,836774,836774,582367,582367,241713,241713,10002,10002,575934,575934,841998,841998,,,631627,631627,4522250,4522250,2986573,2986573,6773853,6773853,267307,267307,0,0,405780,405780,836774,836774,582367,582367,241713,241713,10002,10002,575934,575934,841998,841998,591850,591850,631627,631627,1846256,1846256,4522250,4522250,2986573,2986573,485750,485750,365000,365000,1788500,1788500,388826,388826,913427,913427,221000,221000,13613850,13613850,13118040,13118040,2064042,2064042,0,0,1788501,1788501
2025-03-06 22:00:00+00:00,7179752,7179752,267596,267596,0,0,872066,872066,582355,582355,241161,241161,10002,10002,575079,575079,841998,841998,,,597239,597239,3535250,3535250,2927607,2927607,7179752,7179752,267596,267596,0,0,405785,405785,872066,872066,582355,582355,241161,241161,10002,10002,575079,575079,841998,841998,590970,590970,597239,597239,2082253,2082253,3535250,3535250,2927607,2927607,485750,485750,365000,365000,2195500,2195500,385251,385251,895393,895393,221000,221000,12696537,12696537,13029536,13029536,1803440,1803440,0,0,2195501,2195501
2025-03-06 23:00:00+00:00,7254771,7254771,282597,282597,0,0,947598,947598,582343,582343,240539,240539,10002,10002,574112,574112,841998,841998,,,545497,545497,2377750,2377750,2717399,2717399,7254771,7254771,282597,282597,0,0,405787,405787,947598,947598,582343,582343,240539,240539,10002,10002,574112,574112,841998,841998,589977,589977,545497,545497,2375014,2375014,2377750,2377750,2717399,2717399,485500,485500,365000,365000,2234250,2234250,382754,382754,831101,831101,221000,221000,11034135,11034135,12995552,12995552,1519538,1519538,71,71,2234250,2234250
2025-03-07 00:00:00+00:00,7430168,7430168,448718,448718,0,0,1060394,1060394,582333,582333,239809,239809,10002,10002,572981,572981,841998,841998,,,508076,508076,1682000,1682000,2537631,2537631,7430168,7430168,448718,448718,0,0,405792,405792,1060394,1060394,582333,582333,239809,239809,10002,10002,572981,572981,841998,841998,588815,588815,508076,508076,2445829,2445829,1682000,1682000,2537631,2537631,486000,486000,365000,365000,2171250,2171250,371363,371363,776119,776119,221000,221000,10121136,10121136,12980995,12980995,1433418,1433418,0,0,2171250,2171250
2025-03-07 01:00:00+00:00,7473071,7473071,524482,524482,0,0,1207809,1207809,582321,582321,238866,238866,10002,10002,571522,571522,841998,841998,,,471961,471961,1879000,1879000,2479430,2479430,7473071,7473071,524482,524482,0,0,405796,405796,1207809,1207809,582321,582321,238866,238866,10002,10002,571522,571522,841998,841998,587314,587314,471961,471961,2526038,2526038,1879000,1879000,2479430,2479430,485250,485250,365000,365000,2031000,2031000,390014,390014,758320,758320,221000,221000,10202811,10202811,13016312,13016312,1459329,1459329,0,0,2031000,2031000
2025-03-07 02:00:00+00:00,7343411,7343411,547387,547387,0,0,1347763,1347763,582309,582309,237506,237506,10002,10002,569419,569419,841998,841998,,,475825,475825,1880500,1880500,2402851,2402851,7343411,7343411,547387,547387,0,0,405798,405798,1347763,1347763,582309,582309,237506,237506,10002,10002,569419,569419,841998,841998,585154,585154,475825,475825,2398483,2398483,1880500,1880500,2402851,2402851,485750,485750,365000,365000,1740250,1740250,398491,398491,734899,734899,221000,221000,9868437,9868437,13022538,13022538,1490800,1490800,0,0,1740250,1740250
2025-03-07 03:00:00+00:00,7297847,7297847,558768,558768,0,0,1436232,1436232,582298,582298,235985,235985,10002,10002,567069,567069,841998,841998,,,491452,491452,1943250,1943250,2435590,2435590,7297847,7297847,558768,558768,0,0,405804,405804,1436232,1436232,582298,582298,235985,235985,10002,10002,567069,567069,841998,841998,582739,582739,491452,491452,2019970,2019970,1943250,1943250,2435590,2435590,485250,485250,365000,365000,1585500,1585500,389756,389756,744910,744910,221000,221000,9861446,9861446,12827447,12827447,1522178,1522178,0,0,1585500,1585500
2025-03-07 04:00:00+00:00,7201900,7201900,609914,609914,0,0,1486072,1486072,582287,582287,234445,234445,10002,10002,564687,564687,841998,841998,,,537398,537398,2092750,2092750,2669729,2669729,7201900,7201900,609914,609914,0,0,405806,405806,1486072,1486072,582287,582287,234445,234445,10002,10002,564687,564687,841998,841998,580291,580291,537398,537398,1617151,1617151,2092750,2092750,2669729,2669729,485500,485500,365000,365000,1349000,1349000,396374,396374,816521,816521,221000,221000,10242654,10242654,12839666,12839666,1633240,1633240,0,0,1349000,1349000
2025-03-07 05:00:00+00:00,7343264,7343264,689770,689770,0,0,1556743,1556743,582275,582275,232884,232884,10002,10002,562271,562271,841998,841998,,,629702,629702,2581000,2581000,2893147,2893147,7343264,7343264,689770,689770,0,0,405810,405810,1556743,1556743,582275,582275,232884,232884,10002,10002,562271,562271,841998,841998,577809,577809,629702,629702,1774767,1774767,2581000,2581000,2893147,2893147,485250,485250,365000,365000,1254000,1254000,380776,380776,884853,884853,221000,221000,11205510,11205510,12788103,12788103,1831490,1831490,0,0,1254000,1254000
2025-03-07 06:00:00+00:00,7729377,7729377,673668,673668,0,0,1691402,1691402,582264,582264,231366,231366,10002,10002,559926,559926,841998,841998,,,830787,830787,3696000,3696000,2969343,2969343,7729377,7729377,673668,673668,0,0,405815,405815,1691402,1691402,582264,582264,231366,231366,10002,10002,559926,559926,841998,841998,575399,575399,830787,830787,1763195,1763195,3696000,3696000,2969343,2969343,485000,485000,365000,365000,1326750,1326750,393491,393491,908157,908157,221000,221000,12762860,12762860,12693774,12693774,2117942,2117942,0,0,1326750,1326750
2025-03-07 07:00:00+00:00,8056918,8056918,530623,530623,185234,185234,1891667,1891667,582253,582253,229940,229940,10002,10002,557718,557718,841998,841998,,,1074704,1074704,3980250,3980250,2974321,2974321,8056918,8056918,530623,530623,185234,185234,405817,405817,1891667,1891667,582253,582253,229940,229940,10002,10002,557718,557718,841998,841998,573131,573131,1074704,1074704,1728228,1728228,3980250,3980250,2974321,2974321,485000,485000,365000,365000,1171250,1171250,388361,388361,909679,909679,221000,221000,13196672,13196672,12718599,12718599,2374315,2374315,2581,2581,1171250,1171250
2025-03-07 08:00:00+00:00,10598160,10598160,514586,514586,2707646,2707646,2046878,2046878,582241,582241,228503,228503,10002,10002,555499,555499,841998,841998,,,1020576,1020576,3385000,3385000,2691170,2691170,10598160,10598160,514586,514586,2707646,2707646,405822,405822,2046878,2046878,582241,582241,228503,228503,10002,10002,555499,555499,841998,841998,570848,570848,1020576,1020576,1797419,1797419,3385000,3385000,2691170,2691170,485250,485250,365000,365000,1080000,1080000,385532,385532,823080,823080,221000,221000,14489912,14489912,12677513,12677513,2217180,2217180,33561,33561,1080000,1080000
2025-03-07 09:00:00+00:00,15353745,15353745,769218,769218,7283862,7283862,2103771,2103771,582230,582230,227145,227145,10002,10002,553396,553396,841998,841998,,,790805,790805,2146000,2146000,1853207,1853207,15353745,15353745,769218,769218,7283862,7283862,405826,405826,2103771,2103771,582230,582230,227145,227145,10002,10002,553396,553396,841998,841998,568688,568688,790805,790805,1891762,1891762,2146000,2146000,1853207,1853207,485000,485000,365000,365000,1130000,1130000,383208,383208,566793,566793,221000,221000,16565236,16565236,12680288,12680288,1745156,1745156,86804,86804,1130000,1130000
2025-03-07 10:00:00+00:00,19772322,19772322,1103279,1103279,11087976,11087976,2441023,2441023,582219,582219,225750,225750,10002,10002,551238,551238,841998,841998,,,559278,559278,1261500,1261500,1213774,1213774,19772322,19772322,1103279,1103279,11087976,11087976,405828,405828,2441023,2441023,582219,582219,225750,225750,10002,10002,551238,551238,841998,841998,566471,566471,559278,559278,1967807,1967807,1261500,1261500,1213774,1213774,485000,485000,365000,365000,1264750,1264750,391924,391924,371226,371226,221000,221000,18831274,18831274,12692358,12692358,1457769,1457769,132510,132510,1264750,1264750
2025-03-07 11:00:00+00:00,22223406,22223406,1209296,1209296,13848301,13848301,2369466,2369466,582207,582207,224259,224259,10002,10002,548934,548934,841998,841998,,,329683,329683,1126250,1126250,988058,988058,22223406,22223406,1209296,1209296,13848301,13848301,405834,405834,2369466,2369466,582207,582207,224259,224259,10002,10002,548934,548934,841998,841998,564105,564105,329683,329683,1642580,1642580,1126250,1126250,988058,988058,484750,484750,365000,365000,1124000,1124000,395044,395044,302192,302192,221000,221000,20994183,20994183,12684101,12684101,1325337,1325337,165322,165322,1123999,1123999
2025-03-07 12:00:00+00:00,23018614,23018614,1075500,1075500,15388070,15388070,2122547,2122547,582195,582195,222433,222433,10002,10002,546110,546110,841998,841998,,,131816,131816,1035750,1035750,971593,971593,23018614,23018614,1075500,1075500,15388070,15388070,405836,405836,2122547,2122547,582195,582195,222433,222433,10002,10002,546110,546110,841998,841998,561203,561203,131816,131816,1595934,1595934,1035750,1035750,971593,971593,485000,485000,365000,365000,946000,946000,392812,392812,297157,297157,221000,221000,22095949,22095949,12778701,12778701,1310879,1310879,184904,184904,946000,946000
2025-03-07 13:00:00+00:00,22695546,22695546,1253181,1253181,15316754,15316754,1950925,1950925,582185,582185,219944,219944,10002,10002,542264,542264,841998,841998,,,89143,89143,1086750,1086750,966806,966806,22695546,22695546,1253181,1253181,15316754,15316754,405840,405840,1950925,1950925,582185,582185,219944,219944,10002,10002,542264,542264,841998,841998,557249,557249,89143,89143,1342756,1342756,1086750,1086750,966806,966806,484750,484750,365000,365000,742000,742000,390134,390134,295694,295694,221000,221000,22036804,22036804,12740461,12740461,1304869,1304869,184061,184061,742000,742000
2025-03-07 14:00:00+00:00,21473481,21473481,1542620,1542620,14076082,14076082,1897083,1897083,582173,582173,217092,217092,10002,10002,537858,537858,841998,841998,,,62873,62873,1566500,1566500,1005097,1005097,21473481,21473481,1542620,1542620,14076082,14076082,405845,405845,1897083,1897083,582173,582173,217092,217092,10002,10002,537858,537858,841998,841998,552720,552720,62873,62873,1007470,1007470,1566500,1566500,1005097,1005097,485000,485000,365000,365000,578500,578500,383416,383416,307403,307403,221000,221000,21425316,21425316,12742096,12742096,1278114,1278114,168635,168635,578500,578500
2025-03-07 15:00:00+00:00,18534124,18534124,1629844,1629844,11410384,11410384,1688429,1688429,582161,582161,214214,214214,10002,10002,533411,533411,841998,841998,,,54081,54081,2657750,2657750,1504198,1504198,18534124,18534124,1629844,1629844,11410384,11410384,405847,405847,1688429,1688429,582161,582161,214214,214214,10002,10002,533411,533411,841998,841998,548151,548151,54081,54081,929924,929924,2657750,2657750,1504198,1504198,484750,484750,365000,365000,479750,479750,391963,391963,460052,460052,221000,221000,20615774,20615774,12760243,12760243,1403048,1403048,135854,135854,479748,479748
2025-03-07 16:00:00+00:00,13214377,13214377,1066375,1066375,7221856,7221856,1257589,1257589,582151,582151,211485,211485,10002,10002,529192,529192,841998,841998,,,51231,51231,4726000,4726000,2327804,2327804,13214377,13214377,1066375,1066375,7221856,7221856,405852,405852,1257589,1257589,582151,582151,211485,211485,10002,10002,529192,529192,841998,841998,543816,543816,51231,51231,555314,555314,4726000,4726000,2327804,2327804,485000,485000,365000,365000,404250,404250,391484,391484,711946,711946,221000,221000,19333547,19333547,12774444,12774444,1804316,1804316,88580,88580,404250,404250
2025-03-07 17:00:00+00:00,8067390,8067390,511297,511297,3062824,3062824,904934,904934,582139,582139,209087,209087,10002,10002,525488,525488,841998,841998,,,93619,93619,6500250,6500250,2814654,2814654,8067390,8067390,511297,511297,3062824,3062824,405856,405856,904934,904934,582139,582139,209087,209087,10002,10002,525488,525488,841998,841998,540008,540008,93619,93619,416863,416863,6500250,6500250,2814654,2814654,484750,484750,365000,365000,340000,340000,403130,403130,860846,860846,221000,221000,17335859,17335859,12745341,12745341,2175238,2175238,40138,40138,340000,340000
2025-03-07 18:00:00+00:00,4989102,4989102,145259,145259,292287,292287,759260,759260,582127,582127,207370,207370,10002,10002,522833,522833,841998,841998,,,334491,334491,6982250,6982250,2991359,2991359,4989102,4989102,145259,145259,292287,292287,405858,405858,759260,759260,582127,582127,207370,207370,10002,10002,522833,522833,841998,841998,537280,537280,334491,334491,406352,406352,6982250,6982250,2991359,2991359,484500,484500,365000,365000,345750,345750,394256,394256,914891,914891,221000,221000,15127476,15127476,12726005,12726005,2385180,2385180,4587,4587,345750,345750
2025-03-07 19:00:00+00:00,4792573,4792573,48395,48395,0,0,685804,685804,582117,582117,206614,206614,10002,10002,521663,521663,841998,841998,,,568786,568786,6990000,6990000,2994806,2994806,4792573,4792573,48395,48395,0,0,405864,405864,685804,685804,582117,582117,206614,206614,10002,10002,521663,521663,841998,841998,536080,536080,568786,568786,535842,535842,6990000,6990000,2994806,2994806,485000,485000,365000,365000,385250,385250,386685,386685,915944,915944,221000,221000,14767177,14767177,12739894,12739894,2361782,2361782,0,0,385250,385250
2025-03-07 20:00:00+00:00,4749153,4749153,2701,2701,0,0,637805,637805,582105,582105,206343,206343,10002,10002,521244,521244,841998,841998,,,630945,630945,7044500,7044500,3000931,3000931,4749153,4749153,2701,2701,0,0,405866,405866,637805,637805,582105,582105,206343,206343,10002,10002,521244,521244,841998,841998,535644,535644,630945,630945,801904,801904,7044500,7044500,3000931,3000931,485250,485250,365000,365000,374500,374500,393619,393619,917819,917819,221000,221000,14689009,14689009,12814996,12814996,2277308,2277308,0,0,374500,374500
2025-03-07 21:00:00+00:00,4836471,4836471,13872,13872,0,0,608579,608579,582093,582093,206210,206210,10002,10002,521034,521034,841998,841998,,,641632,641632,7397500,7397500,2970683,2970683,4836471,4836471,13872,13872,0,0,405870,405870,608579,608579,582093,582093,206210,206210,10002,10002,521034,521034,841998,841998,535431,535431,641632,641632,1066312,1066312,7397500,7397500,2970683,2970683,485000,485000,365000,365000,469750,469750,392129,392129,908567,908567,221000,221000,15205182,15205182,12780576,12780576,2373810,2373810,0,0,469750,469750
2025-03-07 22:00:00+00:00,5104940,5104940,57236,57236,0,0,624367,624367,582082,582082,205939,205939,10002,10002,520611,520611,841998,841998,,,606830,606830,6623500,6623500,2933543,2933543,5104940,5104940,57236,57236,0,0,405875,405875,624367,624367,582082,582082,205939,205939,10002,10002,520611,520611,841998,841998,534999,534999,606830,606830,1371730,1371730,6623500,6623500,2933543,2933543,485750,485750,365000,365000,715000,715000,388566,388566,897207,897207,221000,221000,14479480,14479480,12721950,12721950,2181243,2181243,0,0,715001,715001
2025-03-07 23:00:00+00:00,5207225,5207225,71674,71674,0,0,701114,701114,582071,582071,205565,205565,10002,10002,520031,520031,841998,841998,,,583491,583491,5648750,5648750,2830927,2830927,5207225,5207225,71674,71674,0,0,405877,405877,701114,701114,582071,582071,205565,205565,10002,10002,520031,520031,841998,841998,534402,534402,583491,583491,1749448,1749448,5648750,5648750,2830927,2830927,485500,485500,365000,365000,751000,751000,379485,379485,865823,865823,221000,221000,13177930,13177930,12673077,12673077,1938256,1938256,0,0,751000,751000
2025-03-08 00:00:00+00:00,5618651,5618651,135301,135301,0,0,773069,773069,582059,582059,204967,204967,10002,10002,519108,519108,841998,841998,,,544813,544813,5811500,5811500,2761048,2761048,5618651,5618651,135301,135301,0,0,405882,405882,773069,773069,582059,582059,204967,204967,10002,10002,519108,519108,841998,841998,533452,533452,544813,544813,1908351,1908351,5811500,5811500,2761048,2761048,484750,484750,365000,365000,1068000,1068000,386857,386857,844452,844452,221000,221000,13611110,13611110,12655569,12655569,1920059,1920059,0,0,1068000,1068000
