validto,capacity_0,volume_0,capacity_1,production_wind,capacity_2,production_solar,capacity_4,production_heatpump,capacity_8,production_cofiring,capacity_9,production_geothermal,capacity_10,production_other,capacity_11,production_waste,capacity_12,production_biooil,capacity_13,production_biomass,capacity_14,production_wood,capacity_18,production_fossilgaspower,capacity_19,production_fossilhardcoal
2025-02-19 11:00:00+00:00,25351094,25351094,4640567,4640567,9893720,9893720,3006483,3006483,586575,586575,242850,242850,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1483405,1483405,2098250,2098250,1485820,1485820
2025-02-19 12:00:00+00:00,24986478,24986478,4631070,4631070,10713937,10713937,2510098,2510098,586563,586563,242854,242854,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1285895,1285895,1653000,1653000,1187163,1187163
2025-02-19 13:00:00+00:00,24099640,24099640,4463343,4463343,10975663,10975663,1977243,1977243,586553,586553,242856,242856,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1112906,1112906,1570250,1570250,1179123,1179123
2025-02-19 14:00:00+00:00,23233459,23233459,4328112,4328112,10925721,10925721,1493944,1493944,586541,586541,242856,242856,10002,10002,579000,579000,841998,841998,595002.0,595002.0,986999,986999,1845500,1845500,1545169,1545169
2025-02-19 15:00:00+00:00,19589652,19589652,3771096,3771096,8031593,8031593,1202474,1202474,586529,586529,242862,242862,10002,10002,579000,579000,841998,841998,595002.0,595002.0,988395,988395,2107750,2107750,2063607,2063607
2025-02-19 16:00:00+00:00,15037586,15037586,2821986,2821986,4095701,4095701,1382824,1382824,586519,586519,242862,242862,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1078740,1078740,3535500,3535500,2517146,2517146
2025-02-19 17:00:00+00:00,11633096,11633096,2147097,2147097,786165,786165,1500267,1500267,586507,586507,242865,242865,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1233442,1233442,5020250,5020250,2558689,2558689
2025-02-19 18:00:00+00:00,10157194,10157194,1535876,1535876,0,0,1453015,1453015,586495,586495,242868,242868,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1295618,1295618,4893500,4893500,2559264,2559264
2025-02-19 19:00:00+00:00,9974127,9974127,1464161,1464161,0,0,1437938,1437938,586485,586485,242868,242868,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1234750,1234750,5191000,5191000,2567687,2567687
2025-02-19 20:00:00+00:00,9766462,9766462,1530044,1530044,0,0,1407454,1407454,586473,586473,242873,242873,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1151869,1151869,4879250,4879250,2565199,2565199
2025-02-19 21:00:00+00:00,9663023,9663023,1622019,1622019,0,0,1387072,1387072,586461,586461,242874,242874,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1057414,1057414,3564250,3564250,2568070,2568070
2025-02-19 22:00:00+00:00,9763863,9763863,1607630,1607630,0,0,1425513,1425513,586450,586450,242875,242875,10002,10002,579000,579000,841998,841998,595002.0,595002.0,942959,942959,2674000,2674000,2551606,2551606
2025-02-19 23:00:00+00:00,9294895,9294895,1464692,1464692,0,0,1528212,1528212,586439,586439,242880,242880,10002,10002,579000,579000,841998,841998,595002.0,595002.0,856982,856982,2221750,2221750,2514082,2514082
2025-02-20 00:00:00+00:00,8887590,8887590,1399822,1399822,0,0,1692900,1692900,586427,586427,242880,242880,10002,10002,579000,579000,841998,841998,595002.0,595002.0,802867,802867,1737000,1737000,2445735,2445735
2025-02-20 01:00:00+00:00,8598647,8598647,1033282,1033282,0,0,1926682,1926682,586416,586416,242884,242884,10002,10002,579000,579000,841998,841998,595002.0,595002.0,735685,735685,1663500,1663500,2246822,2246822
2025-02-20 02:00:00+00:00,8838448,8838448,996591,996591,0,0,2163449,2163449,586405,586405,242886,242886,10002,10002,579000,579000,841998,841998,595002.0,595002.0,728069,728069,1550000,1550000,1990857,1990857
2025-02-20 03:00:00+00:00,9145662,9145662,1191254,1191254,0,0,2329332,2329332,586393,586393,242886,242886,10002,10002,579000,579000,841998,841998,595002.0,595002.0,735926,735926,1526250,1526250,1598392,1598392
2025-02-20 04:00:00+00:00,9305891,9305891,1090459,1090459,0,0,2432493,2432493,586382,586382,242892,242892,10002,10002,579000,579000,841998,841998,595002.0,595002.0,774120,774120,1610500,1610500,1397371,1397371
2025-02-20 05:00:00+00:00,9885493,9885493,1149417,1149417,0,0,2576410,2576410,586371,586371,242892,242892,10002,10002,579000,579000,841998,841998,595002.0,595002.0,882480,882480,1617250,1617250,1796155,1796155
2025-02-20 06:00:00+00:00,10758718,10758718,1452233,1452233,0,0,2828211,2828211,586359,586359,242892,242892,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1134806,1134806,1849750,1849750,2288366,2288366
2025-02-20 07:00:00+00:00,11715336,11715336,1486118,1486118,9599,9599,3193024,3193024,586347,586347,242898,242898,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1423291,1423291,2333250,2333250,2530355,2530355
2025-02-20 08:00:00+00:00,12523520,12523520,1212457,1212457,458782,458782,3486792,3486792,586337,586337,242898,242898,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1491965,1491965,2476500,2476500,2554860,2554860
2025-02-20 09:00:00+00:00,14313468,14313468,1394263,1394263,1888164,1888164,3461772,3461772,586325,586325,242903,242903,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1359492,1359492,2368750,2368750,2555818,2555818
2025-02-20 10:00:00+00:00,16202453,16202453,1715382,1715382,3796003,3796003,3216009,3216009,586313,586313,242904,242904,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1163765,1163765,1903500,1903500,2498383,2498383
2025-02-20 11:00:00+00:00,18182534,18182534,2060510,2060510,5849424,5849424,2825291,2825291,586302,586302,242905,242905,10002,10002,579000,579000,841998,841998,595002.0,595002.0,965577,965577,1556750,1556750,2257544,2257544
2025-02-20 12:00:00+00:00,19824547,19824547,2434093,2434093,7146621,7146621,2494227,2494227,586291,586291,242910,242910,10002,10002,579000,579000,841998,841998,595002.0,595002.0,801930,801930,1554500,1554500,2229209,2229209
2025-02-20 13:00:00+00:00,18956525,18956525,2636551,2636551,6235551,6235551,2103996,2103996,586279,586279,242910,242910,10002,10002,579000,579000,841998,841998,595002.0,595002.0,674220,674220,1630500,1630500,2374326,2374326
2025-02-20 14:00:00+00:00,17074050,17074050,2707934,2707934,4589772,4589772,1855257,1855257,586268,586268,242913,242913,10002,10002,579000,579000,841998,841998,595002.0,595002.0,593535,593535,1344500,1344500,2605594,2605594
2025-02-20 15:00:00+00:00,15258968,15258968,2589663,2589663,2961593,2961593,1737844,1737844,586257,586257,242916,242916,10002,10002,579000,579000,841998,841998,595002.0,595002.0,588683,588683,1402250,1402250,2668580,2668580
2025-02-20 16:00:00+00:00,13856427,13856427,2716774,2716774,1433344,1433344,1602301,1602301,586245,586245,242916,242916,10002,10002,579000,579000,841998,841998,595002.0,595002.0,639662,639662,1526000,1526000,2744967,2744967
2025-02-20 17:00:00+00:00,12979446,12979446,2860756,2860756,437021,437021,1415212,1415212,586233,586233,242921,242921,10002,10002,579000,579000,841998,841998,595002.0,595002.0,714141,714141,1557250,1557250,2840115,2840115
2025-02-20 18:00:00+00:00,12460103,12460103,2997902,2997902,11771,11771,1311040,1311040,586223,586223,242922,242922,10002,10002,579000,579000,841998,841998,595002.0,595002.0,732112,732112,1593000,1593000,2843946,2843946
2025-02-20 19:00:00+00:00,12576578,12576578,3164085,3164085,0,0,1277766,1277766,586211,586211,242924,242924,10002,10002,579000,579000,841998,841998,595002.0,595002.0,681128,681128,1623750,1623750,2807570,2807570
2025-02-20 20:00:00+00:00,12517296,12517296,3117285,3117285,0,0,1221339,1221339,586199,586199,242928,242928,10002,10002,579000,579000,841998,841998,595002.0,595002.0,626842,626842,1503750,1503750,2668389,2668389
2025-02-20 21:00:00+00:00,11988321,11988321,2834612,2834612,0,0,1144640,1144640,586189,586189,242928,242928,10002,10002,579000,579000,841998,841998,595002.0,595002.0,543466,543466,1388750,1388750,2541077,2541077
2025-02-20 22:00:00+00:00,11989045,11989045,3125543,3125543,0,0,1091769,1091769,586177,586177,242932,242932,10002,10002,579000,579000,841998,841998,595002.0,595002.0,465920,465920,1292250,1292250,2361498,2361498
2025-02-20 23:00:00+00:00,11861611,11861611,3138801,3138801,0,0,1154662,1154662,586165,586165,242934,242934,10002,10002,579000,579000,841998,841998,595002.0,595002.0,410307,410307,1233250,1233250,1941081,1941081
2025-02-21 00:00:00+00:00,11930265,11930265,3287061,3287061,0,0,1297647,1297647,586155,586155,242934,242934,10002,10002,579000,579000,841998,841998,595002.0,595002.0,382391,382391,1429500,1429500,1584224,1584224
2025-02-21 01:00:00+00:00,11918735,11918735,3164184,3164184,0,0,1512212,1512212,586143,586143,242940,242940,10002,10002,579000,579000,841998,841998,595002.0,595002.0,352943,352943,1372500,1372500,1161318,1161318
2025-02-21 02:00:00+00:00,11359285,11359285,2594326,2594326,0,0,1681790,1681790,586131,586131,242940,242940,10002,10002,579000,579000,841998,841998,595002.0,595002.0,352706,352706,1339250,1339250,854620,854620
2025-02-21 03:00:00+00:00,10815410,10815410,1961040,1961040,0,0,1712751,1712751,586120,586120,242940,242940,10002,10002,579000,579000,841998,841998,595002.0,595002.0,361274,361274,1319250,1319250,796420,796420
2025-02-21 04:00:00+00:00,10776297,10776297,1724519,1724519,0,0,1820470,1820470,586109,586109,242946,242946,10002,10002,579000,579000,841998,841998,595002.0,595002.0,384462,384462,1317000,1317000,716969,716969
2025-02-21 05:00:00+00:00,10926363,10926363,1601485,1601485,0,0,1937625,1937625,586097,586097,242939,242939,10002,10002,578987,578987,841998,841998,594989.0,594989.0,459456,459456,1375750,1375750,961639,961639
2025-02-21 06:00:00+00:00,11340846,11340846,1504834,1504834,0,0,2113061,2113061,586086,586086,242777,242777,10002,10002,578733,578733,841998,841998,594725.0,594725.0,605491,605491,1533500,1533500,1339172,1339172
2025-02-21 07:00:00+00:00,11844738,11844738,1535535,1535535,3390,3390,2391745,2391745,586075,586075,242500,242500,10002,10002,578300,578300,841998,841998,594282.0,594282.0,773824,773824,1583000,1583000,1638596,1638596
2025-02-21 08:00:00+00:00,12870891,12870891,1569119,1569119,606705,606705,2611892,2611892,586063,586063,242109,242109,10002,10002,577691,577691,841998,841998,593654.0,593654.0,828443,828443,1496250,1496250,1685499,1685499
2025-02-21 09:00:00+00:00,16010916,16010916,2136875,2136875,3087943,3087943,2732215,2732215,586052,586052,241587,241587,10002,10002,576880,576880,841998,841998,592822.0,592822.0,727664,727664,1487500,1487500,1581543,1581543
2025-02-21 10:00:00+00:00,20647675,20647675,3016943,3016943,6684766,6684766,3059334,3059334,586041,586041,240885,240885,10002,10002,575787,575787,841998,841998,591698.0,591698.0,545411,545411,1373250,1373250,1355061,1355061
2025-02-21 11:00:00+00:00,23794464,23794464,3649009,3649009,9512942,9512942,2928410,2928410,586029,586029,239754,239754,10002,10002,574034,574034,841998,841998,589897.0,589897.0,326235,326235,1277000,1277000,934261,934261
2025-02-21 12:00:00+00:00,25909381,25909381,4222510,4222510,11540533,11540533,2545913,2545913,586017,586017,238379,238379,10002,10002,571898,571898,841998,841998,587702.0,587702.0,134970,134970,1221500,1221500,687678,687678
2025-02-21 13:00:00+00:00,25903928,25903928,4803898,4803898,11461558,11461558,2293318,2293318,586007,586007,236736,236736,10002,10002,569352,569352,841998,841998,585085.0,585085.0,99553,99553,1241500,1241500,657237,657237
2025-02-21 14:00:00+00:00,24030842,24030842,5068607,5068607,9318265,9318265,2148738,2148738,585995,585995,234394,234394,10002,10002,565718,565718,841998,841998,581351.0,581351.0,84102,84102,1348250,1348250,669299,669299
2025-02-21 15:00:00+00:00,20305855,20305855,4528702,4528702,6384792,6384792,1934779,1934779,585983,585983,231790,231790,10002,10002,561683,561683,841998,841998,577205.0,577205.0,77193,77193,1411500,1411500,901906,901906
2025-02-21 16:00:00+00:00,16283731,16283731,4072771,4072771,3149134,3149134,1474157,1474157,585973,585973,229162,229162,10002,10002,557611,557611,841998,841998,573018.0,573018.0,85134,85134,1479500,1479500,1270442,1270442
2025-02-21 17:00:00+00:00,13051487,13051487,3692804,3692804,776069,776069,1065421,1065421,585961,585961,226399,226399,10002,10002,553326,553326,841998,841998,568617.0,568617.0,126456,126456,1413250,1413250,1480842,1480842
2025-02-21 18:00:00+00:00,11697470,11697470,3054259,3054259,8601,8601,901619,901619,585949,585949,223600,223600,10002,10002,548987,548987,841998,841998,564159.0,564159.0,245504,245504,1476750,1476750,1656591,1656591
2025-02-21 19:00:00+00:00,11362428,11362428,2870427,2870427,0,0,838784,838784,585939,585939,220715,220715,10002,10002,544516,544516,841998,841998,559562.0,559562.0,276631,276631,1448500,1448500,1520089,1520089
2025-02-21 20:00:00+00:00,11559955,11559955,3248125,3248125,0,0,691139,691139,585927,585927,217807,217807,10002,10002,540009,540009,841998,841998,554933.0,554933.0,294659,294659,1479750,1479750,1212243,1212243
2025-02-21 21:00:00+00:00,11461598,11461598,3354807,3354807,0,0,508364,508364,585915,585915,215039,215039,10002,10002,535716,535716,841998,841998,550520.0,550520.0,317377,317377,1484500,1484500,824180,824180
2025-02-21 22:00:00+00:00,10666668,10666668,2795199,2795199,0,0,367252,367252,585904,585904,212242,212242,10002,10002,531381,531381,841998,841998,546064.0,546064.0,308511,308511,1418250,1418250,676191,676191
2025-02-21 23:00:00+00:00,9902967,9902967,2392393,2392393,0,0,323820,323820,585893,585893,209443,209443,10002,10002,527043,527043,841998,841998,541608.0,541608.0,302901,302901,1443000,1443000,675808,675808
2025-02-22 00:00:00+00:00,9340498,9340498,1951421,1951421,0,0,391294,391294,585881,585881,206596,206596,10002,10002,522631,522631,841998,841998,537073.0,537073.0,304230,304230,1165000,1165000,556536,556536
2025-02-22 01:00:00+00:00,9318052,9318052,1905395,1905395,0,0,540542,540542,585870,585870,203797,203797,10002,10002,518292,518292,841998,841998,532614.0,532614.0,298166,298166,1025000,1025000,546390,546390
2025-02-22 02:00:00+00:00,9600878,9600878,1893958,1893958,0,0,720343,720343,585859,585859,201057,201057,10002,10002,514048,514048,841998,841998,528253.0,528253.0,311982,311982,976250,976250,545242,545242
2025-02-22 03:00:00+00:00,10063069,10063069,1907350,1907350,0,0,870032,870032,585847,585847,198421,198421,10002,10002,509959,509959,841998,841998,524052.0,524052.0,326524,326524,938000,938000,546390,546390
2025-02-22 04:00:00+00:00,10210137,10210137,2028059,2028059,0,0,948890,948890,585836,585836,195791,195791,10002,10002,505884,505884,841998,841998,519863.0,519863.0,347677,347677,991750,991750,544283,544283
2025-02-22 05:00:00+00:00,10323791,10323791,2038956,2038956,0,0,1003266,1003266,585825,585825,193184,193184,10002,10002,501846,501846,841998,841998,515714.0,515714.0,411860,411860,996000,996000,550411,550411
2025-02-22 06:00:00+00:00,10739905,10739905,2059159,2059159,0,0,1116990,1116990,585813,585813,190700,190700,10002,10002,497995,497995,841998,841998,511757.0,511757.0,551596,551596,982750,982750,550219,550219
2025-02-22 07:00:00+00:00,11383467,11383467,2295594,2295594,818,818,1312581,1312581,585801,585801,188361,188361,10002,10002,494370,494370,841998,841998,508030.0,508030.0,732181,732181,956750,956750,558643,558643
2025-02-22 08:00:00+00:00,11749161,11749161,2526626,2526626,163874,163874,1447480,1447480,585791,585791,186293,186293,10002,10002,491162,491162,841998,841998,504735.0,504735.0,826712,826712,1167000,1167000,632542,632542
2025-02-22 09:00:00+00:00,12572423,12572423,2844964,2844964,813505,813505,1413110,1413110,585779,585779,184571,184571,10002,10002,488495,488495,841998,841998,501994.0,501994.0,817055,817055,1365000,1365000,832412,832412
2025-02-22 10:00:00+00:00,13193345,13193345,3030139,3030139,1648589,1648589,1320471,1320471,585767,585767,183187,183187,10002,10002,486344,486344,841998,841998,499785.0,499785.0,769364,769364,1400750,1400750,1042238,1042238
2025-02-22 11:00:00+00:00,13447246,13447246,3033897,3033897,2374229,2374229,1174994,1174994,585756,585756,182143,182143,10002,10002,484730,484730,841998,841998,498125.0,498125.0,692931,692931,1359750,1359750,1162467,1162467
2025-02-22 12:00:00+00:00,13960170,13960170,3024909,3024909,3509999,3509999,1032941,1032941,585745,585745,181418,181418,10002,10002,483603,483603,841998,841998,496967.0,496967.0,614188,614188,1325500,1325500,928710,928710
2025-02-22 13:00:00+00:00,13675949,13675949,2959956,2959956,3647659,3647659,895262,895262,585733,585733,180886,180886,10002,10002,482779,482779,841998,841998,496120.0,496120.0,540212,540212,1358500,1358500,890611,890611
2025-02-22 14:00:00+00:00,12176158,12176158,2892285,2892285,2918186,2918186,811963,811963,585722,585722,180465,180465,10002,10002,482123,482123,841998,841998,495446.0,495446.0,493964,493964,1361000,1361000,978869,978869
2025-02-22 15:00:00+00:00,10055475,10055475,2628853,2628853,1955828,1955828,710521,710521,585711,585711,180104,180104,10002,10002,481560,481560,841998,841998,494868.0,494868.0,517525,517525,1554500,1554500,1289778,1289778
2025-02-22 16:00:00+00:00,9335483,9335483,2400738,2400738,1275520,1275520,634952,634952,585699,585699,179870,179870,10002,10002,481194,481194,841998,841998,494492.0,494492.0,586616,586616,1983750,1983750,1550146,1550146
2025-02-22 17:00:00+00:00,7980065,7980065,1921490,1921490,481052,481052,574973,574973,585687,585687,179701,179701,10002,10002,480933,480933,841998,841998,494222.0,494222.0,668413,668413,2813250,2813250,1662526,1662526
2025-02-22 18:00:00+00:00,7239506,7239506,1596931,1596931,18331,18331,535311,535311,585677,585677,179593,179593,10002,10002,480763,480763,841998,841998,494047.0,494047.0,719678,719678,3547250,3547250,1682053,1682053
2025-02-22 19:00:00+00:00,7423920,7423920,1577043,1577043,0,0,525667,525667,585665,585665,179634,179634,10002,10002,480824,480824,841998,841998,494109.0,494109.0,710674,710674,3653500,3653500,1693923,1693923
2025-02-22 20:00:00+00:00,7342405,7342405,1320399,1320399,0,0,513215,513215,585653,585653,179778,179778,10002,10002,481042,481042,841998,841998,494334.0,494334.0,677806,677806,3610500,3610500,1671523,1671523
