Forecasted Load,forecast_date,target_datetime
13247.0,2025-01-05,2025-01-05 23:30:00+01:00
13101.0,2025-01-05,2025-01-05 23:45:00+01:00
13115.0,2025-01-06,2025-01-06 00:00:00+01:00
13106.0,2025-01-06,2025-01-06 00:15:00+01:00
12894.0,2025-01-06,2025-01-06 00:30:00+01:00
12843.0,2025-01-06,2025-01-06 00:45:00+01:00
12882.0,2025-01-06,2025-01-06 01:00:00+01:00
12831.0,2025-01-06,2025-01-06 01:15:00+01:00
12724.0,2025-01-06,2025-01-06 01:30:00+01:00
12650.0,2025-01-06,2025-01-06 01:45:00+01:00
12713.0,2025-01-06,2025-01-06 02:00:00+01:00
12740.0,2025-01-06,2025-01-06 02:15:00+01:00
12650.0,2025-01-06,2025-01-06 02:30:00+01:00
12636.0,2025-01-06,2025-01-06 02:45:00+01:00
12404.0,2025-01-06,2025-01-06 03:00:00+01:00
12402.0,2025-01-06,2025-01-06 03:15:00+01:00
12341.0,2025-01-06,2025-01-06 03:30:00+01:00
12339.0,2025-01-06,2025-01-06 03:45:00+01:00
12564.0,2025-01-06,2025-01-06 04:00:00+01:00
12565.0,2025-01-06,2025-01-06 04:15:00+01:00
12640.0,2025-01-06,2025-01-06 04:30:00+01:00
12643.0,2025-01-06,2025-01-06 04:45:00+01:00
12693.0,2025-01-06,2025-01-06 05:00:00+01:00
12785.0,2025-01-06,2025-01-06 05:15:00+01:00
12980.0,2025-01-06,2025-01-06 05:30:00+01:00
13163.0,2025-01-06,2025-01-06 05:45:00+01:00
13169.0,2025-01-06,2025-01-06 06:00:00+01:00
13440.0,2025-01-06,2025-01-06 06:15:00+01:00
13800.0,2025-01-06,2025-01-06 06:30:00+01:00
14295.0,2025-01-06,2025-01-06 06:45:00+01:00
14628.0,2025-01-06,2025-01-06 07:00:00+01:00
15126.0,2025-01-06,2025-01-06 07:15:00+01:00
15531.0,2025-01-06,2025-01-06 07:30:00+01:00
16025.0,2025-01-06,2025-01-06 07:45:00+01:00
16426.0,2025-01-06,2025-01-06 08:00:00+01:00
16710.0,2025-01-06,2025-01-06 08:15:00+01:00
16889.0,2025-01-06,2025-01-06 08:30:00+01:00
17092.0,2025-01-06,2025-01-06 08:45:00+01:00
17315.0,2025-01-06,2025-01-06 09:00:00+01:00
17371.0,2025-01-06,2025-01-06 09:15:00+01:00
17373.0,2025-01-06,2025-01-06 09:30:00+01:00
17394.0,2025-01-06,2025-01-06 09:45:00+01:00
17473.0,2025-01-06,2025-01-06 10:00:00+01:00
17455.0,2025-01-06,2025-01-06 10:15:00+01:00
17396.0,2025-01-06,2025-01-06 10:30:00+01:00
17356.0,2025-01-06,2025-01-06 10:45:00+01:00
17470.0,2025-01-06,2025-01-06 11:00:00+01:00
17425.0,2025-01-06,2025-01-06 11:15:00+01:00
17439.0,2025-01-06,2025-01-06 11:30:00+01:00
17371.0,2025-01-06,2025-01-06 11:45:00+01:00
17329.0,2025-01-06,2025-01-06 12:00:00+01:00
17300.0,2025-01-06,2025-01-06 12:15:00+01:00
17342.0,2025-01-06,2025-01-06 12:30:00+01:00
17323.0,2025-01-06,2025-01-06 12:45:00+01:00
17292.0,2025-01-06,2025-01-06 13:00:00+01:00
17294.0,2025-01-06,2025-01-06 13:15:00+01:00
17287.0,2025-01-06,2025-01-06 13:30:00+01:00
17301.0,2025-01-06,2025-01-06 13:45:00+01:00
17248.0,2025-01-06,2025-01-06 14:00:00+01:00
17240.0,2025-01-06,2025-01-06 14:15:00+01:00
17228.0,2025-01-06,2025-01-06 14:30:00+01:00
17263.0,2025-01-06,2025-01-06 14:45:00+01:00
17298.0,2025-01-06,2025-01-06 15:00:00+01:00
17344.0,2025-01-06,2025-01-06 15:15:00+01:00
17399.0,2025-01-06,2025-01-06 15:30:00+01:00
17542.0,2025-01-06,2025-01-06 15:45:00+01:00
17481.0,2025-01-06,2025-01-06 16:00:00+01:00
17689.0,2025-01-06,2025-01-06 16:15:00+01:00
17820.0,2025-01-06,2025-01-06 16:30:00+01:00
18112.0,2025-01-06,2025-01-06 16:45:00+01:00
18017.0,2025-01-06,2025-01-06 17:00:00+01:00
18038.0,2025-01-06,2025-01-06 17:15:00+01:00
18107.0,2025-01-06,2025-01-06 17:30:00+01:00
18019.0,2025-01-06,2025-01-06 17:45:00+01:00
17803.0,2025-01-06,2025-01-06 18:00:00+01:00
17561.0,2025-01-06,2025-01-06 18:15:00+01:00
17491.0,2025-01-06,2025-01-06 18:30:00+01:00
17303.0,2025-01-06,2025-01-06 18:45:00+01:00
17034.0,2025-01-06,2025-01-06 19:00:00+01:00
16817.0,2025-01-06,2025-01-06 19:15:00+01:00
16629.0,2025-01-06,2025-01-06 19:30:00+01:00
16487.0,2025-01-06,2025-01-06 19:45:00+01:00
16273.0,2025-01-06,2025-01-06 20:00:00+01:00
16096.0,2025-01-06,2025-01-06 20:15:00+01:00
15832.0,2025-01-06,2025-01-06 20:30:00+01:00
15657.0,2025-01-06,2025-01-06 20:45:00+01:00
15407.0,2025-01-06,2025-01-06 21:00:00+01:00
15197.0,2025-01-06,2025-01-06 21:15:00+01:00
14997.0,2025-01-06,2025-01-06 21:30:00+01:00
14819.0,2025-01-06,2025-01-06 21:45:00+01:00
14558.0,2025-01-06,2025-01-06 22:00:00+01:00
14310.0,2025-01-06,2025-01-06 22:15:00+01:00
14000.0,2025-01-06,2025-01-06 22:30:00+01:00
13806.0,2025-01-06,2025-01-06 22:45:00+01:00
13575.0,2025-01-06,2025-01-06 23:00:00+01:00
13447.0,2025-01-06,2025-01-06 23:15:00+01:00
13256.0,2025-01-06,2025-01-06 23:30:00+01:00
13191.0,2025-01-06,2025-01-06 23:45:00+01:00
10895.0,2025-01-07,2025-01-07 00:00:00+01:00
10840.0,2025-01-07,2025-01-07 00:15:00+01:00
10728.0,2025-01-07,2025-01-07 00:30:00+01:00
10733.0,2025-01-07,2025-01-07 00:45:00+01:00
10757.0,2025-01-07,2025-01-07 01:00:00+01:00
10791.0,2025-01-07,2025-01-07 01:15:00+01:00
10767.0,2025-01-07,2025-01-07 01:30:00+01:00
10717.0,2025-01-07,2025-01-07 01:45:00+01:00
10650.0,2025-01-07,2025-01-07 02:00:00+01:00
10608.0,2025-01-07,2025-01-07 02:15:00+01:00
10574.0,2025-01-07,2025-01-07 02:30:00+01:00
10535.0,2025-01-07,2025-01-07 02:45:00+01:00
10484.0,2025-01-07,2025-01-07 03:00:00+01:00
10453.0,2025-01-07,2025-01-07 03:15:00+01:00
10423.0,2025-01-07,2025-01-07 03:30:00+01:00
10326.0,2025-01-07,2025-01-07 03:45:00+01:00
10273.0,2025-01-07,2025-01-07 04:00:00+01:00
10245.0,2025-01-07,2025-01-07 04:15:00+01:00
10274.0,2025-01-07,2025-01-07 04:30:00+01:00
10325.0,2025-01-07,2025-01-07 04:45:00+01:00
10463.0,2025-01-07,2025-01-07 05:00:00+01:00
10637.0,2025-01-07,2025-01-07 05:15:00+01:00
10737.0,2025-01-07,2025-01-07 05:30:00+01:00
10853.0,2025-01-07,2025-01-07 05:45:00+01:00
10997.0,2025-01-07,2025-01-07 06:00:00+01:00
11209.0,2025-01-07,2025-01-07 06:15:00+01:00
11400.0,2025-01-07,2025-01-07 06:30:00+01:00
11621.0,2025-01-07,2025-01-07 06:45:00+01:00
11890.0,2025-01-07,2025-01-07 07:00:00+01:00
12403.0,2025-01-07,2025-01-07 07:15:00+01:00
12731.0,2025-01-07,2025-01-07 07:30:00+01:00
13001.0,2025-01-07,2025-01-07 07:45:00+01:00
13225.0,2025-01-07,2025-01-07 08:00:00+01:00
13513.0,2025-01-07,2025-01-07 08:15:00+01:00
13717.0,2025-01-07,2025-01-07 08:30:00+01:00
13764.0,2025-01-07,2025-01-07 08:45:00+01:00
13856.0,2025-01-07,2025-01-07 09:00:00+01:00
13949.0,2025-01-07,2025-01-07 09:15:00+01:00
14021.0,2025-01-07,2025-01-07 09:30:00+01:00
14009.0,2025-01-07,2025-01-07 09:45:00+01:00
13950.0,2025-01-07,2025-01-07 10:00:00+01:00
13817.0,2025-01-07,2025-01-07 10:15:00+01:00
13730.0,2025-01-07,2025-01-07 10:30:00+01:00
13653.0,2025-01-07,2025-01-07 10:45:00+01:00
13597.0,2025-01-07,2025-01-07 11:00:00+01:00
13521.0,2025-01-07,2025-01-07 11:15:00+01:00
13417.0,2025-01-07,2025-01-07 11:30:00+01:00
13429.0,2025-01-07,2025-01-07 11:45:00+01:00
13420.0,2025-01-07,2025-01-07 12:00:00+01:00
13473.0,2025-01-07,2025-01-07 12:15:00+01:00
13498.0,2025-01-07,2025-01-07 12:30:00+01:00
13508.0,2025-01-07,2025-01-07 12:45:00+01:00
13616.0,2025-01-07,2025-01-07 13:00:00+01:00
13746.0,2025-01-07,2025-01-07 13:15:00+01:00
13941.0,2025-01-07,2025-01-07 13:30:00+01:00
14359.0,2025-01-07,2025-01-07 13:45:00+01:00
14311.0,2025-01-07,2025-01-07 14:00:00+01:00
13715.0,2025-01-07,2025-01-07 14:15:00+01:00
13640.0,2025-01-07,2025-01-07 14:30:00+01:00
13695.0,2025-01-07,2025-01-07 14:45:00+01:00
13831.0,2025-01-07,2025-01-07 15:00:00+01:00
13978.0,2025-01-07,2025-01-07 15:15:00+01:00
14084.0,2025-01-07,2025-01-07 15:30:00+01:00
14191.0,2025-01-07,2025-01-07 15:45:00+01:00
14241.0,2025-01-07,2025-01-07 16:00:00+01:00
14285.0,2025-01-07,2025-01-07 16:15:00+01:00
14452.0,2025-01-07,2025-01-07 16:30:00+01:00
14581.0,2025-01-07,2025-01-07 16:45:00+01:00
14604.0,2025-01-07,2025-01-07 17:00:00+01:00
14549.0,2025-01-07,2025-01-07 17:15:00+01:00
14632.0,2025-01-07,2025-01-07 17:30:00+01:00
14627.0,2025-01-07,2025-01-07 17:45:00+01:00
14407.0,2025-01-07,2025-01-07 18:00:00+01:00
13949.0,2025-01-07,2025-01-07 18:15:00+01:00
13707.0,2025-01-07,2025-01-07 18:30:00+01:00
13589.0,2025-01-07,2025-01-07 18:45:00+01:00
13479.0,2025-01-07,2025-01-07 19:00:00+01:00
13351.0,2025-01-07,2025-01-07 19:15:00+01:00
13199.0,2025-01-07,2025-01-07 19:30:00+01:00
13094.0,2025-01-07,2025-01-07 19:45:00+01:00
13026.0,2025-01-07,2025-01-07 20:00:00+01:00
12948.0,2025-01-07,2025-01-07 20:15:00+01:00
12781.0,2025-01-07,2025-01-07 20:30:00+01:00
12651.0,2025-01-07,2025-01-07 20:45:00+01:00
12588.0,2025-01-07,2025-01-07 21:00:00+01:00
12460.0,2025-01-07,2025-01-07 21:15:00+01:00
12160.0,2025-01-07,2025-01-07 21:30:00+01:00
11943.0,2025-01-07,2025-01-07 21:45:00+01:00
11836.0,2025-01-07,2025-01-07 22:00:00+01:00
11756.0,2025-01-07,2025-01-07 22:15:00+01:00
11537.0,2025-01-07,2025-01-07 22:30:00+01:00
11379.0,2025-01-07,2025-01-07 22:45:00+01:00
11362.0,2025-01-07,2025-01-07 23:00:00+01:00
11273.0,2025-01-07,2025-01-07 23:15:00+01:00
11156.0,2025-01-07,2025-01-07 23:30:00+01:00
11002.0,2025-01-07,2025-01-07 23:45:00+01:00
10135.0,2025-01-08,2025-01-08 00:00:00+01:00
10118.0,2025-01-08,2025-01-08 00:15:00+01:00
10047.0,2025-01-08,2025-01-08 00:30:00+01:00
9940.0,2025-01-08,2025-01-08 00:45:00+01:00
9848.0,2025-01-08,2025-01-08 01:00:00+01:00
9796.0,2025-01-08,2025-01-08 01:15:00+01:00
9757.0,2025-01-08,2025-01-08 01:30:00+01:00
9714.0,2025-01-08,2025-01-08 01:45:00+01:00
9637.0,2025-01-08,2025-01-08 02:00:00+01:00
9507.0,2025-01-08,2025-01-08 02:15:00+01:00
9407.0,2025-01-08,2025-01-08 02:30:00+01:00
9373.0,2025-01-08,2025-01-08 02:45:00+01:00
9330.0,2025-01-08,2025-01-08 03:00:00+01:00
9269.0,2025-01-08,2025-01-08 03:15:00+01:00
9139.0,2025-01-08,2025-01-08 03:30:00+01:00
9151.0,2025-01-08,2025-01-08 03:45:00+01:00
9164.0,2025-01-08,2025-01-08 04:00:00+01:00
9164.0,2025-01-08,2025-01-08 04:15:00+01:00
9076.0,2025-01-08,2025-01-08 04:30:00+01:00
9065.0,2025-01-08,2025-01-08 04:45:00+01:00
9102.0,2025-01-08,2025-01-08 05:00:00+01:00
9216.0,2025-01-08,2025-01-08 05:15:00+01:00
9255.0,2025-01-08,2025-01-08 05:30:00+01:00
9258.0,2025-01-08,2025-01-08 05:45:00+01:00
9386.0,2025-01-08,2025-01-08 06:00:00+01:00
9624.0,2025-01-08,2025-01-08 06:15:00+01:00
9706.0,2025-01-08,2025-01-08 06:30:00+01:00
9789.0,2025-01-08,2025-01-08 06:45:00+01:00
9978.0,2025-01-08,2025-01-08 07:00:00+01:00
10234.0,2025-01-08,2025-01-08 07:15:00+01:00
10436.0,2025-01-08,2025-01-08 07:30:00+01:00
10552.0,2025-01-08,2025-01-08 07:45:00+01:00
10732.0,2025-01-08,2025-01-08 08:00:00+01:00
10977.0,2025-01-08,2025-01-08 08:15:00+01:00
11096.0,2025-01-08,2025-01-08 08:30:00+01:00
11220.0,2025-01-08,2025-01-08 08:45:00+01:00
11348.0,2025-01-08,2025-01-08 09:00:00+01:00
11500.0,2025-01-08,2025-01-08 09:15:00+01:00
11582.0,2025-01-08,2025-01-08 09:30:00+01:00
11653.0,2025-01-08,2025-01-08 09:45:00+01:00
11697.0,2025-01-08,2025-01-08 10:00:00+01:00
11761.0,2025-01-08,2025-01-08 10:15:00+01:00
11843.0,2025-01-08,2025-01-08 10:30:00+01:00
11830.0,2025-01-08,2025-01-08 10:45:00+01:00
11816.0,2025-01-08,2025-01-08 11:00:00+01:00
11873.0,2025-01-08,2025-01-08 11:15:00+01:00
11902.0,2025-01-08,2025-01-08 11:30:00+01:00
11862.0,2025-01-08,2025-01-08 11:45:00+01:00
11810.0,2025-01-08,2025-01-08 12:00:00+01:00
11877.0,2025-01-08,2025-01-08 12:15:00+01:00
11917.0,2025-01-08,2025-01-08 12:30:00+01:00
11899.0,2025-01-08,2025-01-08 12:45:00+01:00
11940.0,2025-01-08,2025-01-08 13:00:00+01:00
12034.0,2025-01-08,2025-01-08 13:15:00+01:00
12094.0,2025-01-08,2025-01-08 13:30:00+01:00
12176.0,2025-01-08,2025-01-08 13:45:00+01:00
12184.0,2025-01-08,2025-01-08 14:00:00+01:00
12235.0,2025-01-08,2025-01-08 14:15:00+01:00
12196.0,2025-01-08,2025-01-08 14:30:00+01:00
12205.0,2025-01-08,2025-01-08 14:45:00+01:00
12194.0,2025-01-08,2025-01-08 15:00:00+01:00
12115.0,2025-01-08,2025-01-08 15:15:00+01:00
12073.0,2025-01-08,2025-01-08 15:30:00+01:00
12153.0,2025-01-08,2025-01-08 15:45:00+01:00
12124.0,2025-01-08,2025-01-08 16:00:00+01:00
12103.0,2025-01-08,2025-01-08 16:15:00+01:00
12243.0,2025-01-08,2025-01-08 16:30:00+01:00
12414.0,2025-01-08,2025-01-08 16:45:00+01:00
12454.0,2025-01-08,2025-01-08 17:00:00+01:00
12474.0,2025-01-08,2025-01-08 17:15:00+01:00
12522.0,2025-01-08,2025-01-08 17:30:00+01:00
12504.0,2025-01-08,2025-01-08 17:45:00+01:00
12400.0,2025-01-08,2025-01-08 18:00:00+01:00
12150.0,2025-01-08,2025-01-08 18:15:00+01:00
12069.0,2025-01-08,2025-01-08 18:30:00+01:00
12005.0,2025-01-08,2025-01-08 18:45:00+01:00
11935.0,2025-01-08,2025-01-08 19:00:00+01:00
11802.0,2025-01-08,2025-01-08 19:15:00+01:00
11651.0,2025-01-08,2025-01-08 19:30:00+01:00
11558.0,2025-01-08,2025-01-08 19:45:00+01:00
11566.0,2025-01-08,2025-01-08 20:00:00+01:00
11646.0,2025-01-08,2025-01-08 20:15:00+01:00
11611.0,2025-01-08,2025-01-08 20:30:00+01:00
11541.0,2025-01-08,2025-01-08 20:45:00+01:00
11499.0,2025-01-08,2025-01-08 21:00:00+01:00
11507.0,2025-01-08,2025-01-08 21:15:00+01:00
11470.0,2025-01-08,2025-01-08 21:30:00+01:00
11385.0,2025-01-08,2025-01-08 21:45:00+01:00
11258.0,2025-01-08,2025-01-08 22:00:00+01:00
11161.0,2025-01-08,2025-01-08 22:15:00+01:00
11029.0,2025-01-08,2025-01-08 22:30:00+01:00
10886.0,2025-01-08,2025-01-08 22:45:00+01:00
10730.0,2025-01-08,2025-01-08 23:00:00+01:00
10630.0,2025-01-08,2025-01-08 23:15:00+01:00
10599.0,2025-01-08,2025-01-08 23:30:00+01:00
10486.0,2025-01-08,2025-01-08 23:45:00+01:00
10374.0,2025-01-09,2025-01-09 00:00:00+01:00
10233.0,2025-01-09,2025-01-09 00:15:00+01:00
10133.0,2025-01-09,2025-01-09 00:30:00+01:00
10099.0,2025-01-09,2025-01-09 00:45:00+01:00
10009.0,2025-01-09,2025-01-09 01:00:00+01:00
9915.0,2025-01-09,2025-01-09 01:15:00+01:00
9829.0,2025-01-09,2025-01-09 01:30:00+01:00
9805.0,2025-01-09,2025-01-09 01:45:00+01:00
9738.0,2025-01-09,2025-01-09 02:00:00+01:00
9745.0,2025-01-09,2025-01-09 02:15:00+01:00
9695.0,2025-01-09,2025-01-09 02:30:00+01:00
9708.0,2025-01-09,2025-01-09 02:45:00+01:00
9683.0,2025-01-09,2025-01-09 03:00:00+01:00
9607.0,2025-01-09,2025-01-09 03:15:00+01:00
9601.0,2025-01-09,2025-01-09 03:30:00+01:00
9607.0,2025-01-09,2025-01-09 03:45:00+01:00
9604.0,2025-01-09,2025-01-09 04:00:00+01:00
9626.0,2025-01-09,2025-01-09 04:15:00+01:00
9640.0,2025-01-09,2025-01-09 04:30:00+01:00
9687.0,2025-01-09,2025-01-09 04:45:00+01:00
9763.0,2025-01-09,2025-01-09 05:00:00+01:00
9902.0,2025-01-09,2025-01-09 05:15:00+01:00
9951.0,2025-01-09,2025-01-09 05:30:00+01:00
10063.0,2025-01-09,2025-01-09 05:45:00+01:00
10230.0,2025-01-09,2025-01-09 06:00:00+01:00
10541.0,2025-01-09,2025-01-09 06:15:00+01:00
10705.0,2025-01-09,2025-01-09 06:30:00+01:00
10818.0,2025-01-09,2025-01-09 06:45:00+01:00
11085.0,2025-01-09,2025-01-09 07:00:00+01:00
11532.0,2025-01-09,2025-01-09 07:15:00+01:00
11781.0,2025-01-09,2025-01-09 07:30:00+01:00
11922.0,2025-01-09,2025-01-09 07:45:00+01:00
12152.0,2025-01-09,2025-01-09 08:00:00+01:00
12576.0,2025-01-09,2025-01-09 08:15:00+01:00
12847.0,2025-01-09,2025-01-09 08:30:00+01:00
12990.0,2025-01-09,2025-01-09 08:45:00+01:00
13091.0,2025-01-09,2025-01-09 09:00:00+01:00
13233.0,2025-01-09,2025-01-09 09:15:00+01:00
13313.0,2025-01-09,2025-01-09 09:30:00+01:00
13294.0,2025-01-09,2025-01-09 09:45:00+01:00
13224.0,2025-01-09,2025-01-09 10:00:00+01:00
13095.0,2025-01-09,2025-01-09 10:15:00+01:00
12946.0,2025-01-09,2025-01-09 10:30:00+01:00
12938.0,2025-01-09,2025-01-09 10:45:00+01:00
12802.0,2025-01-09,2025-01-09 11:00:00+01:00
12670.0,2025-01-09,2025-01-09 11:15:00+01:00
12600.0,2025-01-09,2025-01-09 11:30:00+01:00
12561.0,2025-01-09,2025-01-09 11:45:00+01:00
12510.0,2025-01-09,2025-01-09 12:00:00+01:00
12406.0,2025-01-09,2025-01-09 12:15:00+01:00
12355.0,2025-01-09,2025-01-09 12:30:00+01:00
12447.0,2025-01-09,2025-01-09 12:45:00+01:00
12525.0,2025-01-09,2025-01-09 13:00:00+01:00
12588.0,2025-01-09,2025-01-09 13:15:00+01:00
12648.0,2025-01-09,2025-01-09 13:30:00+01:00
12638.0,2025-01-09,2025-01-09 13:45:00+01:00
12679.0,2025-01-09,2025-01-09 14:00:00+01:00
12679.0,2025-01-09,2025-01-09 14:15:00+01:00
12755.0,2025-01-09,2025-01-09 14:30:00+01:00
12866.0,2025-01-09,2025-01-09 14:45:00+01:00
12899.0,2025-01-09,2025-01-09 15:00:00+01:00
12973.0,2025-01-09,2025-01-09 15:15:00+01:00
13173.0,2025-01-09,2025-01-09 15:30:00+01:00
13312.0,2025-01-09,2025-01-09 15:45:00+01:00
13401.0,2025-01-09,2025-01-09 16:00:00+01:00
13455.0,2025-01-09,2025-01-09 16:15:00+01:00
13683.0,2025-01-09,2025-01-09 16:30:00+01:00
13813.0,2025-01-09,2025-01-09 16:45:00+01:00
13900.0,2025-01-09,2025-01-09 17:00:00+01:00
13879.0,2025-01-09,2025-01-09 17:15:00+01:00
14000.0,2025-01-09,2025-01-09 17:30:00+01:00
14015.0,2025-01-09,2025-01-09 17:45:00+01:00
13882.0,2025-01-09,2025-01-09 18:00:00+01:00
13569.0,2025-01-09,2025-01-09 18:15:00+01:00
13414.0,2025-01-09,2025-01-09 18:30:00+01:00
13266.0,2025-01-09,2025-01-09 18:45:00+01:00
13087.0,2025-01-09,2025-01-09 19:00:00+01:00
12960.0,2025-01-09,2025-01-09 19:15:00+01:00
12855.0,2025-01-09,2025-01-09 19:30:00+01:00
12757.0,2025-01-09,2025-01-09 19:45:00+01:00
12667.0,2025-01-09,2025-01-09 20:00:00+01:00
12526.0,2025-01-09,2025-01-09 20:15:00+01:00
12386.0,2025-01-09,2025-01-09 20:30:00+01:00
12300.0,2025-01-09,2025-01-09 20:45:00+01:00
12231.0,2025-01-09,2025-01-09 21:00:00+01:00
12071.0,2025-01-09,2025-01-09 21:15:00+01:00
11905.0,2025-01-09,2025-01-09 21:30:00+01:00
11832.0,2025-01-09,2025-01-09 21:45:00+01:00
11689.0,2025-01-09,2025-01-09 22:00:00+01:00
11525.0,2025-01-09,2025-01-09 22:15:00+01:00
11349.0,2025-01-09,2025-01-09 22:30:00+01:00
11253.0,2025-01-09,2025-01-09 22:45:00+01:00
11116.0,2025-01-09,2025-01-09 23:00:00+01:00
11000.0,2025-01-09,2025-01-09 23:15:00+01:00
10868.0,2025-01-09,2025-01-09 23:30:00+01:00
10715.0,2025-01-09,2025-01-09 23:45:00+01:00
10696.0,2025-01-10,2025-01-10 00:00:00+01:00
10768.0,2025-01-10,2025-01-10 00:15:00+01:00
10868.0,2025-01-10,2025-01-10 00:30:00+01:00
10838.0,2025-01-10,2025-01-10 00:45:00+01:00
10728.0,2025-01-10,2025-01-10 01:00:00+01:00
10715.0,2025-01-10,2025-01-10 01:15:00+01:00
10639.0,2025-01-10,2025-01-10 01:30:00+01:00
10602.0,2025-01-10,2025-01-10 01:45:00+01:00
10533.0,2025-01-10,2025-01-10 02:00:00+01:00
10482.0,2025-01-10,2025-01-10 02:15:00+01:00
10412.0,2025-01-10,2025-01-10 02:30:00+01:00
10377.0,2025-01-10,2025-01-10 02:45:00+01:00
10311.0,2025-01-10,2025-01-10 03:00:00+01:00
10304.0,2025-01-10,2025-01-10 03:15:00+01:00
10250.0,2025-01-10,2025-01-10 03:30:00+01:00
10194.0,2025-01-10,2025-01-10 03:45:00+01:00
10202.0,2025-01-10,2025-01-10 04:00:00+01:00
10311.0,2025-01-10,2025-01-10 04:15:00+01:00
10350.0,2025-01-10,2025-01-10 04:30:00+01:00
10386.0,2025-01-10,2025-01-10 04:45:00+01:00
10399.0,2025-01-10,2025-01-10 05:00:00+01:00
10478.0,2025-01-10,2025-01-10 05:15:00+01:00
10518.0,2025-01-10,2025-01-10 05:30:00+01:00
10609.0,2025-01-10,2025-01-10 05:45:00+01:00
10840.0,2025-01-10,2025-01-10 06:00:00+01:00
11226.0,2025-01-10,2025-01-10 06:15:00+01:00
11454.0,2025-01-10,2025-01-10 06:30:00+01:00
11612.0,2025-01-10,2025-01-10 06:45:00+01:00
11850.0,2025-01-10,2025-01-10 07:00:00+01:00
12145.0,2025-01-10,2025-01-10 07:15:00+01:00
12392.0,2025-01-10,2025-01-10 07:30:00+01:00
12631.0,2025-01-10,2025-01-10 07:45:00+01:00
12864.0,2025-01-10,2025-01-10 08:00:00+01:00
13192.0,2025-01-10,2025-01-10 08:15:00+01:00
13417.0,2025-01-10,2025-01-10 08:30:00+01:00
12356.0,2025-01-10,2025-01-10 08:45:00+01:00
13605.0,2025-01-10,2025-01-10 09:00:00+01:00
13622.0,2025-01-10,2025-01-10 09:15:00+01:00
13590.0,2025-01-10,2025-01-10 09:30:00+01:00
13547.0,2025-01-10,2025-01-10 09:45:00+01:00
13362.0,2025-01-10,2025-01-10 10:00:00+01:00
13168.0,2025-01-10,2025-01-10 10:15:00+01:00
13062.0,2025-01-10,2025-01-10 10:30:00+01:00
12912.0,2025-01-10,2025-01-10 10:45:00+01:00
12796.0,2025-01-10,2025-01-10 11:00:00+01:00
12549.0,2025-01-10,2025-01-10 11:15:00+01:00
12399.0,2025-01-10,2025-01-10 11:30:00+01:00
12281.0,2025-01-10,2025-01-10 11:45:00+01:00
12226.0,2025-01-10,2025-01-10 12:00:00+01:00
12189.0,2025-01-10,2025-01-10 12:15:00+01:00
12175.0,2025-01-10,2025-01-10 12:30:00+01:00
12143.0,2025-01-10,2025-01-10 12:45:00+01:00
12178.0,2025-01-10,2025-01-10 13:00:00+01:00
12301.0,2025-01-10,2025-01-10 13:15:00+01:00
12415.0,2025-01-10,2025-01-10 13:30:00+01:00
12439.0,2025-01-10,2025-01-10 13:45:00+01:00
12512.0,2025-01-10,2025-01-10 14:00:00+01:00
12666.0,2025-01-10,2025-01-10 14:15:00+01:00
12775.0,2025-01-10,2025-01-10 14:30:00+01:00
12889.0,2025-01-10,2025-01-10 14:45:00+01:00
13046.0,2025-01-10,2025-01-10 15:00:00+01:00
13253.0,2025-01-10,2025-01-10 15:15:00+01:00
13464.0,2025-01-10,2025-01-10 15:30:00+01:00
13663.0,2025-01-10,2025-01-10 15:45:00+01:00
13908.0,2025-01-10,2025-01-10 16:00:00+01:00
14064.0,2025-01-10,2025-01-10 16:15:00+01:00
14271.0,2025-01-10,2025-01-10 16:30:00+01:00
14677.0,2025-01-10,2025-01-10 16:45:00+01:00
15097.0,2025-01-10,2025-01-10 17:00:00+01:00
14824.0,2025-01-10,2025-01-10 17:15:00+01:00
14596.0,2025-01-10,2025-01-10 17:30:00+01:00
14610.0,2025-01-10,2025-01-10 17:45:00+01:00
14409.0,2025-01-10,2025-01-10 18:00:00+01:00
14061.0,2025-01-10,2025-01-10 18:15:00+01:00
13896.0,2025-01-10,2025-01-10 18:30:00+01:00
13734.0,2025-01-10,2025-01-10 18:45:00+01:00
13630.0,2025-01-10,2025-01-10 19:00:00+01:00
13498.0,2025-01-10,2025-01-10 19:15:00+01:00
13351.0,2025-01-10,2025-01-10 19:30:00+01:00
13260.0,2025-01-10,2025-01-10 19:45:00+01:00
13130.0,2025-01-10,2025-01-10 20:00:00+01:00
12980.0,2025-01-10,2025-01-10 20:15:00+01:00
12785.0,2025-01-10,2025-01-10 20:30:00+01:00
12640.0,2025-01-10,2025-01-10 20:45:00+01:00
12509.0,2025-01-10,2025-01-10 21:00:00+01:00
12319.0,2025-01-10,2025-01-10 21:15:00+01:00
12256.0,2025-01-10,2025-01-10 21:30:00+01:00
12146.0,2025-01-10,2025-01-10 21:45:00+01:00
12073.0,2025-01-10,2025-01-10 22:00:00+01:00
11870.0,2025-01-10,2025-01-10 22:15:00+01:00
11700.0,2025-01-10,2025-01-10 22:30:00+01:00
11520.0,2025-01-10,2025-01-10 22:45:00+01:00
11361.0,2025-01-10,2025-01-10 23:00:00+01:00
11279.0,2025-01-10,2025-01-10 23:15:00+01:00
11140.0,2025-01-10,2025-01-10 23:30:00+01:00
11098.0,2025-01-10,2025-01-10 23:45:00+01:00
